team,season,week,off_epa_play,off_success_rate,off_yards_play,off_explosive_rate,off_pass_rate,def_epa_play,def_success_rate,def_yards_play,def_explosive_allowed,redzone_td_pct,third_down_pct,games_played,plays_run
LA,2017,13,0.07593563199043274,0.45563310384750366,4.5035247802734375,0.05682951146560319,0.4127617148554337,-0.09559222310781479,0.38076546788215637,3.993013858795166,0.050049067713444556,0.7722771763801575,0.4134078323841095,12,1003
LA,2017,14,0.07253711670637131,0.4612511694431305,4.508490562438965,0.05788982259570495,0.4126984126984127,-0.07357357442378998,0.3851590156555176,4.0,0.04858657243816254,0.8294930458068848,0.4117647111415863,13,1071
LA,2017,15,0.0707675963640213,0.45948275923728943,4.4773125648498535,0.054310344827586204,0.4025862068965517,-0.10090157389640808,0.37748345732688904,3.8697478771209717,0.04718543046357616,0.846472978591919,0.40487805008888245,14,1160
LA,2017,16,0.06558922678232193,0.45629510283470154,4.494719505310059,0.05292702485966319,0.4065757818765036,-0.10002123564481735,0.3789636492729187,3.901883840560913,0.04717710750193349,0.8604651093482971,0.4063926935195923,15,1247
LA,2017,17,0.052578989416360855,0.452023983001709,4.388467311859131,0.05172413793103448,0.4077961019490255,-0.08279907703399658,0.3843909502029419,4.023703575134277,0.04814004376367615,0.8444444537162781,0.40506330132484436,16,1334
LA,2017,18,0.045924436300992966,0.4464033842086792,4.386152744293213,0.05218617771509168,0.41748942172073344,-0.06758927553892136,0.38767123222351074,4.0013909339904785,0.04726027397260274,0.8125,0.4023904502391815,17,1418
LA,2017,19,0.045924436300992966,0.4464033842086792,4.386152744293213,0.05218617771509168,0.41748942172073344,-0.06758927553892136,0.38767123222351074,4.0013909339904785,0.04726027397260274,0.8125,0.4023904502391815,17,1418
LA,2017,20,0.045924436300992966,0.4464033842086792,4.386152744293213,0.05218617771509168,0.41748942172073344,-0.06758927553892136,0.38767123222351074,4.0013909339904785,0.04726027397260274,0.8125,0.4023904502391815,17,1418
LA,2017,21,0.045924436300992966,0.4464033842086792,4.386152744293213,0.05218617771509168,0.41748942172073344,-0.06758927553892136,0.38767123222351074,4.0013909339904785,0.04726027397260274,0.8125,0.4023904502391815,17,1418
IND,2017,1,-0.40245476365089417,0.30434781312942505,3.2608695030212402,0.08695652173913043,0.36231884057971014,0.12317197024822235,0.4545454680919647,4.337209224700928,0.07954545454545454,0.6000000238418579,0.0,1,69
IND,2017,2,-0.2429773360490799,0.34355828166007996,3.049689531326294,0.04294478527607362,0.4049079754601227,0.027865532785654068,0.42941176891326904,4.5628743171691895,0.08823529411764706,0.5,0.2857142984867096,2,163
IND,2017,3,-0.14402972161769867,0.35458168387413025,3.3306450843811035,0.055776892430278883,0.3705179282868526,0.017544694244861603,0.42696627974510193,4.21292781829834,0.0749063670411985,0.7894736528396606,0.3404255211353302,3,251
IND,2017,4,-0.15910197794437408,0.35151514410972595,3.2507646083831787,0.048484848484848485,0.38181818181818183,0.05560258775949478,0.4342857003211975,4.640350818634033,0.08285714285714285,0.9130434989929199,0.3650793731212616,4,330
IND,2017,5,-0.10782181471586227,0.3729603588581085,3.552941083908081,0.05128205128205128,0.3822843822843823,0.05752101168036461,0.4298642575740814,4.593533515930176,0.0746606334841629,0.75,0.39024388790130615,5,429
IND,2017,6,-0.09198641031980515,0.3841584026813507,3.614000082015991,0.047524752475247525,0.4,0.07273614406585693,0.4431818127632141,4.752895832061768,0.07196969696969698,0.701298713684082,0.37362638115882874,6,505
IND,2017,7,-0.11207640171051025,0.3798977732658386,3.5094664096832275,0.044293015332197615,0.424190800681431,0.08907023072242737,0.45214521884918213,5.008403301239014,0.07590759075907591,0.675000011920929,0.3679245412349701,7,587
IND,2017,8,-0.10499889403581619,0.3808823525905609,3.5267856121063232,0.041176470588235294,0.4294117647058823,0.0683683529496193,0.4439527988433838,4.881559371948242,0.07079646017699115,0.625,0.3852458894252777,8,680
IND,2017,9,-0.094408318400383,0.3881579041481018,3.644946813583374,0.04078947368421053,0.4276315789473684,0.04624509811401367,0.4309895932674408,4.700265407562256,0.06510416666666667,0.5660377740859985,0.38129496574401855,9,760
IND,2017,10,-0.09263110905885696,0.38782817125320435,3.6284680366516113,0.03937947494033413,0.4200477326968974,0.03980955481529236,0.43075117468833923,4.614098072052002,0.062206572769953054,0.5504587292671204,0.3870967626571655,10,838
IND,2017,11,-0.09263110905885696,0.38782817125320435,3.6284680366516113,0.03937947494033413,0.4200477326968974,0.03980955481529236,0.43075117468833923,4.614098072052002,0.062206572769953054,0.5504587292671204,0.3870967626571655,10,838
IND,2017,12,-0.09553112834692001,0.3873775899410248,3.592510938644409,0.03808487486398259,0.4232861806311208,0.03343424201011658,0.43167027831077576,4.56229305267334,0.05856832971800434,0.5365853905677795,0.39411765336990356,11,919
IND,2017,13,-0.0927153155207634,0.39182451367378235,3.587878704071045,0.036889332003988036,0.42572283150548357,0.04669189453125,0.4336988925933838,4.6261396408081055,0.06081754735792622,0.5076923370361328,0.3957219123840332,12,1003
IND,2017,14,-0.10074976086616516,0.3847566545009613,3.5219011306762695,0.03489439853076217,0.4123048668503214,0.03240874409675598,0.4247460663318634,4.5714287757873535,0.060941828254847646,0.525547444820404,0.38235294818878174,13,1089
IND,2017,15,-0.09859038144350052,0.38255614042282104,3.5149123668670654,0.03454231433506045,0.41450777202072536,0.03870714455842972,0.4234693944454193,4.605012893676758,0.061224489795918366,0.5531914830207825,0.3870967626571655,14,1158
IND,2017,16,-0.09103041142225266,0.38573744893074036,3.53865122795105,0.03484602917341977,0.4173419773095624,0.04178527742624283,0.42259085178375244,4.5389556884765625,0.05845181674565561,0.5350318551063538,0.38695651292800903,15,1234
IND,2017,17,-0.08116152137517929,0.38922610878944397,3.507704257965088,0.03338391502276176,0.41047040971168436,0.039122406393289566,0.4216054081916809,4.466463565826416,0.056264066016504126,0.5581395626068115,0.3918367326259613,16,1318
