game_id,season,week,home_team,away_team,game_time,home_score,away_score,point_differential,total_points,home_won,is_home,week_number,is_divisional,home_off_epa,home_def_epa,away_off_epa,away_def_epa,epa_differential,home_off_success_rate,away_off_success_rate,home_redzone_td_pct,away_redzone_td_pct,home_third_down_pct,away_third_down_pct,home_games_played,away_games_played,stadium,is_outdoor
2017_05_CAR_DET,2017,5,DET,CAR,2017-10-08T00:00:00,24,27,-3,51,0,1,5,0,-0.10614386200904846,-0.21256805956363678,0.003936622757464647,-0.032586704939603806,0.06990086985751987,0.3764705955982208,0.43769967555999756,0.7200000286102295,0.6382978558540344,0.34375,0.5,4,4,DET Stadium,0
2017_05_SF_IND,2017,5,IND,SF,2017-10-08T00:00:00,26,23,3,49,1,1,5,0,-0.15910197794437408,0.05560258775949478,-0.08586174994707108,0.012649099342525005,-0.11619371641427279,0.35151514410972595,0.3866279125213623,0.9130434989929199,0.5263158082962036,0.3650793731212616,0.2777777910232544,4,4,IND Stadium,0
2017_05_TEN_MIA,2017,5,MIA,TEN,2017-10-08T00:00:00,16,10,6,26,1,1,5,0,-0.13019037246704102,0.01688919961452484,0.017748748883605003,0.09960664808750153,-0.06522167287766933,0.37444934248924255,0.4579439163208008,0.2857142984867096,0.6818181872367859,0.25641027092933655,0.3962264060974121,3,4,MIA Stadium,1
2017_05_LAC_NYG,2017,5,NYG,LAC,2017-10-08T00:00:00,22,27,-5,49,0,1,5,0,-0.10314378887414932,0.00501561863347888,-0.011460202746093273,0.0949203222990036,-0.0017788824625313282,0.4061538577079773,0.42500001192092896,0.7346938252449036,0.9473683834075928,0.4035087823867798,0.3400000035762787,4,4,NYG Stadium,1
2017_05_ARI_PHI,2017,5,PHI,ARI,2017-10-08T00:00:00,34,7,27,41,1,1,5,0,0.07697424292564392,0.026710113510489464,-0.11255194991827011,-0.07417561858892441,0.08864046074450016,0.4573002755641937,0.39210525155067444,0.9056603908538818,0.3636363744735718,0.5076923370361328,0.3802816867828369,4,4,PHI Stadium,1
2017_05_JAX_PIT,2017,5,PIT,JAX,2017-10-08T00:00:00,9,30,-21,39,0,1,5,0,-0.02192877233028412,-0.14889074862003326,-0.031080417335033417,-0.14795492589473724,0.010087467730045319,0.4222874045372009,0.4375,0.761904776096344,0.8709677457809448,0.37931033968925476,0.3684210479259491,4,4,PIT Stadium,1
2017_05_SEA_LA,2017,5,LA,SEA,2017-10-08T00:00:00,10,16,-6,26,0,1,5,1,0.14220832288265228,0.0009302128455601633,0.01162207592278719,-0.04718169569969177,0.08247433841461316,0.4864048361778259,0.40882351994514465,0.904109537601471,0.6122448444366455,0.43103447556495667,0.39393940567970276,4,4,LA Stadium,1
2017_05_BAL_OAK,2017,5,OAK,BAL,2017-10-08T00:00:00,17,30,-13,47,0,1,5,0,0.0,0.0,-0.14714501798152924,-0.07138746976852417,0.0,0.0,0.3987915515899658,0.0,0.8571428656578064,0.0,0.375,0,4,OAK Stadium,1
2017_05_GB_DAL,2017,5,DAL,GB,2017-10-08T00:00:00,31,35,-4,66,0,1,5,0,0.004169045947492123,0.022381138056516647,0.038605865091085434,-0.02658284455537796,-0.08340080175548792,0.40419161319732666,0.4655172526836395,0.9818181395530701,1.0819672346115112,0.3571428656578064,0.4923076927661896,4,4,DAL Stadium,0
2017_05_KC_HOU,2017,5,HOU,KC,2017-10-08T00:00:00,34,42,-8,76,0,1,5,0,-0.020575430244207382,-0.12543819844722748,0.13518722355365753,-0.015450417064130306,-0.04577487241476774,0.43817204236984253,0.4907975494861603,0.8275861740112305,0.9411764740943909,0.4406779706478119,0.3965517282485962,4,4,HOU Stadium,0
2017_05_MIN_CHI,2017,5,CHI,MIN,2017-10-09T00:00:00,17,20,-3,37,0,1,5,1,-0.09859544783830643,0.07705306261777878,-0.020399512723088264,0.0006307849544100463,-0.1546182127785869,0.3885542154312134,0.4117647111415863,1.0666667222976685,0.9795917868614197,0.4385964870452881,0.4642857015132904,4,4,CHI Stadium,1
2017_06_PHI_CAR,2017,6,CAR,PHI,2017-10-12T00:00:00,23,28,-5,51,0,1,6,0,-0.0042260680347681046,-0.053251784294843674,0.09501074254512787,-0.01841987483203411,-0.06440490111708641,0.41102758049964905,0.45146727561950684,0.7118644118309021,0.8450704216957092,0.47999998927116394,0.5487805008888245,5,5,CAR Stadium,1
2017_06_MIA_ATL,2017,6,ATL,MIA,2017-10-15T00:00:00,17,20,-3,37,0,1,6,0,0.06463073939085007,0.012883976101875305,-0.16249758005142212,-0.06476982682943344,0.14947451651096344,0.47239264845848083,0.36513158679008484,0.761904776096344,0.41379308700561523,0.4680851101875305,0.2777777910232544,4,4,ATL Stadium,0
