team,season,week,off_epa_play,off_success_rate,off_yards_play,off_explosive_rate,off_pass_rate,def_epa_play,def_success_rate,def_yards_play,def_explosive_allowed,redzone_td_pct,third_down_pct,games_played,plays_run
ATL,2019,1,-0.1464192420244217,0.40229883790016174,3.965517282485962,0.04597701149425287,0.5977011494252874,0.06894154846668243,0.4202898442745209,4.014925479888916,0.07246376811594203,1.5,0.5333333611488342,1,87
ATL,2019,2,-0.12065796554088593,0.379518061876297,4.289156436920166,0.05421686746987952,0.5783132530120482,-0.037815604358911514,0.42944785952568054,3.5031447410583496,0.03680981595092025,1.2000000476837158,0.4615384638309479,2,166
ATL,2019,3,-0.009583043865859509,0.4166666567325592,4.659663677215576,0.058333333333333334,0.5416666666666666,0.05403398722410202,0.4693877696990967,3.883817434310913,0.04081632653061224,1.2000000476837158,0.5384615659713745,3,240
ATL,2019,4,-0.04680532589554787,0.4138972759246826,4.6534953117370605,0.06042296072507553,0.56797583081571,0.05814189091324806,0.4736842215061188,4.104101181030273,0.043343653250773995,1.076923131942749,0.49056604504585266,4,331
ATL,2019,5,-0.01582259126007557,0.4131455421447754,4.516587734222412,0.056338028169014086,0.5563380281690141,0.12425502389669418,0.4830096960067749,4.662561416625977,0.05825242718446602,1.01694917678833,0.5,5,426
ATL,2019,6,0.026266327127814293,0.43248531222343445,4.635108470916748,0.05870841487279843,0.538160469667319,0.13895860314369202,0.4779999852180481,4.745934963226318,0.06,1.0500000715255737,0.5060241222381592,6,511
ATL,2019,7,-0.008991925045847893,0.427101194858551,4.453287124633789,0.05317324185248713,0.5368782161234992,0.14184501767158508,0.4773109257221222,4.634812355041504,0.05714285714285714,1.0843373537063599,0.4842105209827423,7,583
ATL,2019,8,-0.006302685476839542,0.4334319531917572,4.612854957580566,0.05325443786982249,0.5428994082840237,0.1407441645860672,0.48286139965057373,4.596066474914551,0.05663189269746647,1.021276593208313,0.4672897160053253,8,676
ATL,2019,9,-0.006302685476839542,0.4334319531917572,4.612854957580566,0.05325443786982249,0.5428994082840237,0.1407441645860672,0.48286139965057373,4.596066474914551,0.05663189269746647,1.021276593208313,0.4672897160053253,8,676
ATL,2019,10,0.0005812174058519304,0.4272727370262146,4.471747875213623,0.048051948051948054,0.5233766233766234,0.09883111715316772,0.470822274684906,4.5,0.05172413793103448,0.9230769276618958,0.47580644488334656,9,770
ATL,2019,11,0.003375801956281066,0.4267139434814453,4.482676029205322,0.04846335697399527,0.5189125295508275,0.051284682005643845,0.4590747356414795,4.446450233459473,0.051008303677342826,0.8571428060531616,0.47101449966430664,10,846
ATL,2019,12,-0.009287098422646523,0.42105263471603394,4.345377445220947,0.04631578947368421,0.5273684210526316,0.05233136564493179,0.45150861144065857,4.53063440322876,0.05495689655172414,0.797468364238739,0.4522292912006378,11,950
ATL,2019,13,-0.026413746178150177,0.4202077388763428,4.237822532653809,0.042492917847025496,0.5288007554296507,0.04311040788888931,0.4517102539539337,4.510204315185547,0.05533199195171026,0.826347291469574,0.4545454680919647,12,1059
