game_id,season,week,home_team,away_team,game_time,home_score,away_score,point_differential,total_points,home_won,is_home,week_number,is_divisional,home_off_epa,home_def_epa,away_off_epa,away_def_epa,epa_differential,home_off_success_rate,away_off_success_rate,home_redzone_td_pct,away_redzone_td_pct,home_third_down_pct,away_third_down_pct,home_games_played,away_games_played,stadium,is_outdoor
2022_01_KC_ARI,2022,1,ARI,KC,2022-09-11T00:00:00,21,44,-23,65,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ARI Stadium,0
2022_01_LV_LAC,2022,1,LAC,LV,2022-09-11T00:00:00,24,19,5,43,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LAC Stadium,0
2022_01_GB_MIN,2022,1,MIN,GB,2022-09-11T00:00:00,23,7,16,30,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,MIN Stadium,0
2022_01_NYG_TEN,2022,1,TEN,NYG,2022-09-11T00:00:00,20,21,-1,41,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,TEN Stadium,1
2022_01_TB_DAL,2022,1,DAL,TB,2022-09-11T00:00:00,3,19,-16,22,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,DAL Stadium,0
2022_01_DEN_SEA,2022,1,SEA,DEN,2022-09-12T00:00:00,17,16,1,33,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,SEA Stadium,1
2022_02_LAC_KC,2022,2,KC,LAC,2022-09-15T00:00:00,27,24,3,51,1,1,2,1,0.3657108545303345,0.011699377559125423,-0.03885137289762497,-0.08208990842103958,0.31077294144779444,0.5903614163398743,0.4166666567325592,1.440000057220459,0.923076868057251,0.5555555820465088,0.46666666865348816,1,1,KC Stadium,1
2022_02_MIA_BAL,2022,2,BAL,MIA,2022-09-18T00:00:00,38,42,-4,80,0,1,2,0,0.016642753034830093,-0.1953902244567871,0.028837602585554123,-0.16284091770648956,0.020354457199573517,0.41428571939468384,0.4931506812572479,0.6000000238418579,0.0,0.38461539149284363,0.46666666865348816,1,1,BAL Stadium,1
2022_02_NYJ_CLE,2022,2,CLE,NYJ,2022-09-18T00:00:00,30,31,-1,61,0,1,2,0,0.08104388415813446,0.02364204451441765,-0.1953902244567871,0.016642753034830093,0.269434817135334,0.44897958636283875,0.3636363744735718,0.375,0.4285714328289032,0.4761904776096344,0.29411765933036804,1,1,CLE Stadium,1
2022_02_WAS_DET,2022,2,DET,WAS,2022-09-18T00:00:00,36,27,9,63,1,1,2,0,0.08304394036531448,0.1323627084493637,0.07069317996501923,0.04024849086999893,-0.07976345717906952,0.40449437499046326,0.4021739065647125,1.1428571939468384,1.5,0.625,0.692307710647583,1,1,DET Stadium,0
2022_02_IND_JAX,2022,2,JAX,IND,2022-09-18T00:00:00,24,0,24,24,1,1,2,1,0.04024849086999893,0.07069317996501923,-0.020282218232750893,-0.06214400380849838,-0.07230647467076778,0.4588235318660736,0.4636363685131073,0.6315789222717285,0.5714285969734192,0.25,0.375,1,1,JAX Stadium,1
2022_02_TB_NO,2022,2,NO,TB,2022-09-18T00:00:00,10,20,-10,30,0,1,2,1,0.04101329669356346,0.011905268765985966,-0.053906671702861786,-0.29307207465171814,-0.21005737502127886,0.4545454680919647,0.48051947355270386,2.25,0.5,0.3076923191547394,0.3333333432674408,1,1,NO Stadium,0
2022_02_CAR_NYG,2022,2,NYG,CAR,2022-09-18T00:00:00,19,16,3,35,1,1,2,0,0.041247762739658356,0.018701624125242233,0.02364204451441765,0.08104388415813446,0.07994797825813293,0.4266666769981384,0.36986300349235535,0.8571428656578064,1.0,0.1818181872367859,0.38461539149284363,1,1,NYG Stadium,1
