team,season,week,off_epa_play,def_epa_play,off_success_rate,def_success_rate,games_played,redzone_td_pct,third_down_pct
LAC,2024,15,-0.0063283066265285015,-0.05510946735739708,0.4354688823223114,0.4624781906604767,14,0.7857142857142857,0.36649214659685864
LAC,2024,16,0.008768967352807522,-0.04163253307342529,0.4425237774848938,0.4646053612232208,15,0.8,0.3793103448275862
LAC,2024,17,0.026869000867009163,-0.05406210198998451,0.4508393406867981,0.4645061790943146,16,0.8125,0.39545454545454545
LAC,2024,18,0.03971611335873604,-0.05097334459424019,0.4583333432674408,0.46735143661499023,17,0.8235294117647058,0.4008438818565401
LV,2024,1,-0.3124944567680359,-0.12475147843360901,0.3918918967247009,0.3636363744735718,1,0.0,0.3333333333333333
LV,2024,2,-0.13557758927345276,-0.0766243040561676,0.4444444477558136,0.4121212065219879,2,0.5,0.35714285714285715
LV,2024,3,-0.11494890600442886,0.009226379916071892,0.4721029996871948,0.45136186480522156,3,0.6666666666666666,0.325
LV,2024,4,-0.10517283529043198,-0.017965395003557205,0.4642857015132904,0.43939393758773804,4,0.75,0.33962264150943394
LV,2024,5,-0.11995196342468262,-0.007758460007607937,0.45038166642189026,0.4457831382751465,5,0.8,0.36231884057971014
LV,2024,6,-0.14444974064826965,0.007520997431129217,0.45319148898124695,0.4457831382751465,6,0.8333333333333334,0.3375
LV,2024,7,-0.1641099452972412,-0.03397700935602188,0.44091710448265076,0.4446397125720978,7,0.7142857142857143,0.31958762886597936
LV,2024,8,-0.15000812709331512,-0.020175868645310402,0.4477379024028778,0.4556574821472168,8,0.75,0.3392857142857143
LV,2024,9,-0.14420367777347565,-0.0036739909555763006,0.450276255607605,0.46916890144348145,9,0.7777777777777778,0.3492063492063492
LV,2024,10,-0.14420367777347565,-0.0036739909555763006,0.450276255607605,0.46916890144348145,9,0.7777777777777778,0.3492063492063492
LV,2024,11,-0.11786376684904099,0.027855854481458664,0.4563590884208679,0.47946861386299133,10,0.8,0.37142857142857144
LV,2024,12,-0.11433174461126328,0.033224985003471375,0.4605116844177246,0.4781181514263153,11,0.8181818181818182,0.3630573248407643
LV,2024,13,-0.10919778794050217,0.027293486520648003,0.4584178626537323,0.4685942232608795,12,0.75,0.35294117647058826
LV,2024,14,-0.11074412614107132,0.02977190725505352,0.45727699995040894,0.4694444537162781,13,0.7692307692307693,0.3532608695652174
LV,2024,15,-0.12352818995714188,0.014379850588738918,0.4520905911922455,0.4607420265674591,14,0.7857142857142857,0.3484848484848485
LV,2024,16,-0.12425724416971207,-0.0015971784014254808,0.44874900579452515,0.45241934061050415,15,0.8,0.33796296296296297
LV,2024,17,-0.1124267429113388,-0.01602240465581417,0.4484574794769287,0.4495830237865448,16,0.8125,0.3574468085106383
