game_id,season,week,home_team,away_team,game_time,home_score,away_score,point_differential,total_points,home_won,is_home,week_number,is_divisional,home_off_epa,home_def_epa,away_off_epa,away_def_epa,epa_differential,home_off_success_rate,away_off_success_rate,home_redzone_td_pct,away_redzone_td_pct,home_third_down_pct,away_third_down_pct,home_games_played,away_games_played,stadium,is_outdoor
2020_01_HOU_KC,2020,1,KC,HOU,2020-09-10T00:00:00,34,20,14,54,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,KC Stadium,1
2020_01_SEA_ATL,2020,1,ATL,SEA,2020-09-13T00:00:00,25,38,-13,63,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ATL Stadium,0
2020_01_CLE_BAL,2020,1,BAL,CLE,2020-09-13T00:00:00,38,6,32,44,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BAL Stadium,1
2020_01_NYJ_BUF,2020,1,BUF,NYJ,2020-09-13T00:00:00,27,17,10,44,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BUF Stadium,1
2020_01_LV_CAR,2020,1,CAR,LV,2020-09-13T00:00:00,30,34,-4,64,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,CAR Stadium,1
2020_01_CHI_DET,2020,1,DET,CHI,2020-09-13T00:00:00,23,27,-4,50,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,DET Stadium,0
2020_01_IND_JAX,2020,1,JAX,IND,2020-09-13T00:00:00,27,20,7,47,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,JAX Stadium,1
2020_01_GB_MIN,2020,1,MIN,GB,2020-09-13T00:00:00,34,43,-9,77,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,MIN Stadium,0
2020_01_MIA_NE,2020,1,NE,MIA,2020-09-13T00:00:00,21,11,10,32,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NE Stadium,1
2020_01_PHI_WAS,2020,1,WAS,PHI,2020-09-13T00:00:00,27,17,10,44,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WAS Stadium,1
2020_01_LAC_CIN,2020,1,CIN,LAC,2020-09-13T00:00:00,13,16,-3,29,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,CIN Stadium,1
2020_01_TB_NO,2020,1,NO,TB,2020-09-13T00:00:00,34,23,11,57,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NO Stadium,0
2020_01_ARI_SF,2020,1,SF,ARI,2020-09-13T00:00:00,20,24,-4,44,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,SF Stadium,1
2020_01_DAL_LA,2020,1,LA,DAL,2020-09-13T00:00:00,20,17,3,37,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LA Stadium,0
2020_01_PIT_NYG,2020,1,NYG,PIT,2020-09-14T00:00:00,16,26,-10,42,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NYG Stadium,1
2020_01_TEN_DEN,2020,1,DEN,TEN,2020-09-14T00:00:00,14,16,-2,30,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,DEN Stadium,1
2020_02_CIN_CLE,2020,2,CLE,CIN,2020-09-17T00:00:00,35,30,5,65,1,1,2,1,-0.24444769322872162,0.1831822544336319,-0.16835013031959534,-0.1058129295706749,-0.3650927469134331,0.33707866072654724,0.4137931168079376,2.0,0.0,0.375,0.4000000059604645,1,1,CLE Stadium,1
2020_02_NYG_CHI,2020,2,CHI,NYG,2020-09-20T00:00:00,17,13,4,30,1,1,2,0,0.04519188031554222,-0.034952543675899506,-0.031544510275125504,0.12535029649734497,0.2370392307639122,0.4761904776096344,0.3764705955982208,0.6000000238418579,0.375,0.1818181872367859,0.529411792755127,1,1,CHI Stadium,1
2020_02_ATL_DAL,2020,2,DAL,ATL,2020-09-20T00:00:00,40,39,1,79,1,1,2,0,-0.08182661235332489,-0.031675390899181366,-0.01146627590060234,0.2225799560546875,0.18389501050114632,0.4318181872367859,0.4166666567325592,0.7058823704719543,0.9473683834075928,0.23076923191547394,0.5,1,1,DAL Stadium,0
2020_02_DET_GB,2020,2,GB,DET,2020-09-20T00:00:00,42,21,21,63,1,1,2,1,0.2794434130191803,0.22834984958171844,-0.034952543675899506,0.04519188031554222,0.13123798742890358,0.5368421077728271,0.42268040776252747,0.7200000286102295,0.75,0.6153846383094788,0.3333333432674408,1,1,GB Stadium,1
2020_02_MIN_IND,2020,2,IND,MIN,2020-09-20T00:00:00,28,11,17,39,1,1,2,0,0.036788228899240494,0.16483531892299652,0.22834984958171844,0.2794434130191803,-0.07695352658629417,0.49425286054611206,0.5373134613037109,0.5714285969734192,1.6363636255264282,0.4285714328289032,0.4285714328289032,1,1,IND Stadium,0
2020_02_BUF_MIA,2020,2,MIA,BUF,2020-09-20T00:00:00,28,31,-3,59,0,1,2,1,-0.023891398683190346,0.10986531525850296,0.030065812170505524,-0.1245325356721878,-0.28835506178438663,0.49295774102211,0.5,0.5454545617103577,0.5,0.38461539149284363,0.5882353186607361,1,1,MIA Stadium,1
2020_02_SF_NYJ,2020,2,NYJ,SF,2020-09-20T00:00:00,13,31,-18,44,0,1,2,0,-0.1245325356721878,0.030065812170505524,-0.044490255415439606,0.021388158202171326,-0.0887199342250824,0.36486485600471497,0.48051947355270386,0.8571428656578064,0.3529411852359772,0.3333333432674408,0.25,1,1,NYJ Stadium,1
2020_02_LA_PHI,2020,2,PHI,LA,2020-09-20T00:00:00,19,37,-18,56,0,1,2,0,-0.2226230949163437,-0.1142953410744667,-0.031675390899181366,-0.08182661235332489,-0.1584789752960205,0.40697672963142395,0.43820226192474365,0.8571428656578064,0.6000000238418579,0.3529411852359772,0.5,1,1,PHI Stadium,1
2020_02_DEN_PIT,2020,2,PIT,DEN,2020-09-20T00:00:00,26,21,5,47,1,1,2,0,0.12535029649734497,-0.031544510275125504,-0.03917136415839195,0.005831718910485506,0.20189788984134793,0.39240506291389465,0.4285714328289032,1.5,0.8571428656578064,0.5,0.3333333432674408,1,1,PIT Stadium,1
2020_02_CAR_TB,2020,2,TB,CAR,2020-09-20T00:00:00,31,17,14,48,1,1,2,1,-0.18050047755241394,-0.05370687320828438,0.13473884761333466,0.24181661009788513,-0.019715841859579086,0.3932584226131439,0.45121949911117554,1.125,0.800000011920929,0.4285714328289032,0.5333333611488342,1,1,TB Stadium,1
2020_02_JAX_TEN,2020,2,TEN,JAX,2020-09-20T00:00:00,33,30,3,63,1,1,2,1,0.005831718910485506,-0.03917136415839195,0.16483531892299652,0.036788228899240494,-0.08304400695487857,0.5,0.5,0.7058823704719543,1.7142857313156128,0.4444444477558136,0.5,1,1,TEN Stadium,1
