game_id,season,week,home_team,away_team,home_score,away_score,spread_line,total_line,is_home,week_number,is_divisional,is_playoff,is_outdoor,rest_days_home,rest_days_away,rest_advantage,season_progress,is_primetime,is_rivalry,travel_distance,timezone_difference,temperature,wind_speed,humidity,precipitation,weather_impact_score,home_cpoe,away_cpoe,home_time_to_throw,away_time_to_throw,home_aggressiveness,away_aggressiveness,home_pressure_rate,away_pressure_rate,home_rush_efficiency,away_rush_efficiency,home_rush_yards_over_expected,away_rush_yards_over_expected,home_avg_separation,away_avg_separation,home_avg_cushion,away_avg_cushion,home_yac_over_expected,away_yac_over_expected,home_qb_status,away_qb_status,home_key_injuries,away_key_injuries,home_total_injuries,away_total_injuries,home_avg_injury_severity,away_avg_injury_severity
2020_01_HOU_KC,2020,1,KC,HOU,34,20,0.0,0.0,1,1,0,0,0,7,7,0,0.05555555555555555,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_01_SEA_ATL,2020,1,ATL,SEA,25,38,0.0,0.0,1,1,0,0,0,7,7,0,0.05555555555555555,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_01_CLE_BAL,2020,1,BAL,CLE,38,6,0.0,0.0,1,1,0,0,0,7,7,0,0.05555555555555555,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_01_NYJ_BUF,2020,1,BUF,NYJ,27,17,0.0,0.0,1,1,0,0,0,7,7,0,0.05555555555555555,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_01_LV_CAR,2020,1,CAR,LV,30,34,0.0,0.0,1,1,0,0,0,7,7,0,0.05555555555555555,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_01_CHI_DET,2020,1,DET,CHI,23,27,0.0,0.0,1,1,0,0,0,7,7,0,0.05555555555555555,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_01_IND_JAX,2020,1,JAX,IND,27,20,0.0,0.0,1,1,0,0,0,7,7,0,0.05555555555555555,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_01_GB_MIN,2020,1,MIN,GB,34,43,0.0,0.0,1,1,0,0,0,7,7,0,0.05555555555555555,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_01_MIA_NE,2020,1,NE,MIA,21,11,0.0,0.0,1,1,0,0,0,7,7,0,0.05555555555555555,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_01_PHI_WAS,2020,1,WAS,PHI,27,17,0.0,0.0,1,1,0,0,0,7,7,0,0.05555555555555555,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_01_LAC_CIN,2020,1,CIN,LAC,13,16,0.0,0.0,1,1,0,0,0,7,7,0,0.05555555555555555,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_01_TB_NO,2020,1,NO,TB,34,23,0.0,0.0,1,1,0,0,0,7,7,0,0.05555555555555555,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_01_ARI_SF,2020,1,SF,ARI,20,24,0.0,0.0,1,1,0,0,0,7,7,0,0.05555555555555555,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_01_DAL_LA,2020,1,LA,DAL,20,17,0.0,0.0,1,1,0,0,0,7,7,0,0.05555555555555555,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_01_PIT_NYG,2020,1,NYG,PIT,16,26,0.0,0.0,1,1,0,0,0,7,7,0,0.05555555555555555,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_01_TEN_DEN,2020,1,DEN,TEN,14,16,0.0,0.0,1,1,0,0,0,7,7,0,0.05555555555555555,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_02_CIN_CLE,2020,2,CLE,CIN,35,30,0.0,0.0,1,2,0,0,0,7,7,0,0.1111111111111111,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_02_NYG_CHI,2020,2,CHI,NYG,17,13,0.0,0.0,1,2,0,0,0,7,7,0,0.1111111111111111,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_02_ATL_DAL,2020,2,DAL,ATL,40,39,0.0,0.0,1,2,0,0,0,7,7,0,0.1111111111111111,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_02_DET_GB,2020,2,GB,DET,42,21,0.0,0.0,1,2,0,0,0,7,7,0,0.1111111111111111,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_02_MIN_IND,2020,2,IND,MIN,28,11,0.0,0.0,1,2,0,0,0,7,7,0,0.1111111111111111,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_02_BUF_MIA,2020,2,MIA,BUF,28,31,0.0,0.0,1,2,0,0,0,7,7,0,0.1111111111111111,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_02_SF_NYJ,2020,2,NYJ,SF,13,31,0.0,0.0,1,2,0,0,0,7,7,0,0.1111111111111111,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_02_LA_PHI,2020,2,PHI,LA,19,37,0.0,0.0,1,2,0,0,0,7,7,0,0.1111111111111111,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_02_DEN_PIT,2020,2,PIT,DEN,26,21,0.0,0.0,1,2,0,0,0,7,7,0,0.1111111111111111,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_02_CAR_TB,2020,2,TB,CAR,31,17,0.0,0.0,1,2,0,0,0,7,7,0,0.1111111111111111,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_02_JAX_TEN,2020,2,TEN,JAX,33,30,0.0,0.0,1,2,0,0,0,7,7,0,0.1111111111111111,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_02_WAS_ARI,2020,2,ARI,WAS,30,15,0.0,0.0,1,2,0,0,0,7,7,0,0.1111111111111111,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_02_BAL_HOU,2020,2,HOU,BAL,16,33,0.0,0.0,1,2,0,0,0,7,7,0,0.1111111111111111,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_02_KC_LAC,2020,2,LAC,KC,20,23,0.0,0.0,1,2,0,0,0,7,7,0,0.1111111111111111,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_02_NE_SEA,2020,2,SEA,NE,35,30,0.0,0.0,1,2,0,0,0,7,7,0,0.1111111111111111,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_02_NO_LV,2020,2,LV,NO,34,24,0.0,0.0,1,2,0,0,0,7,7,0,0.1111111111111111,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_03_MIA_JAX,2020,3,JAX,MIA,13,31,0.0,0.0,1,3,0,0,0,7,7,0,0.16666666666666666,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_03_CHI_ATL,2020,3,ATL,CHI,26,30,0.0,0.0,1,3,0,0,0,7,7,0,0.16666666666666666,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_03_LA_BUF,2020,3,BUF,LA,35,32,0.0,0.0,1,3,0,0,0,7,7,0,0.16666666666666666,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_03_WAS_CLE,2020,3,CLE,WAS,34,20,0.0,0.0,1,3,0,0,0,7,7,0,0.16666666666666666,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_03_TEN_MIN,2020,3,MIN,TEN,30,31,0.0,0.0,1,3,0,0,0,7,7,0,0.16666666666666666,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_03_LV_NE,2020,3,NE,LV,36,20,0.0,0.0,1,3,0,0,0,7,7,0,0.16666666666666666,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_03_SF_NYG,2020,3,NYG,SF,9,36,0.0,0.0,1,3,0,0,0,7,7,0,0.16666666666666666,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_03_CIN_PHI,2020,3,PHI,CIN,23,23,0.0,0.0,1,3,0,0,0,7,7,0,0.16666666666666666,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_03_HOU_PIT,2020,3,PIT,HOU,28,21,0.0,0.0,1,3,0,0,0,7,7,0,0.16666666666666666,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_03_NYJ_IND,2020,3,IND,NYJ,36,7,0.0,0.0,1,3,0,0,0,7,7,0,0.16666666666666666,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_03_CAR_LAC,2020,3,LAC,CAR,16,21,0.0,0.0,1,3,0,0,0,7,7,0,0.16666666666666666,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_03_DET_ARI,2020,3,ARI,DET,23,26,0.0,0.0,1,3,0,0,0,7,7,0,0.16666666666666666,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_03_TB_DEN,2020,3,DEN,TB,10,28,0.0,0.0,1,3,0,0,0,7,7,0,0.16666666666666666,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_03_DAL_SEA,2020,3,SEA,DAL,38,31,0.0,0.0,1,3,0,0,0,7,7,0,0.16666666666666666,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_03_GB_NO,2020,3,NO,GB,30,37,0.0,0.0,1,3,0,0,0,7,7,0,0.16666666666666666,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_03_KC_BAL,2020,3,BAL,KC,20,34,0.0,0.0,1,3,0,0,0,7,7,0,0.16666666666666666,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_04_DEN_NYJ,2020,4,NYJ,DEN,28,37,0.0,0.0,1,4,0,0,0,7,7,0,0.2222222222222222,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_04_ARI_CAR,2020,4,CAR,ARI,31,21,0.0,0.0,1,4,0,0,0,7,7,0,0.2222222222222222,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_04_JAX_CIN,2020,4,CIN,JAX,33,25,0.0,0.0,1,4,0,0,0,7,7,0,0.2222222222222222,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_04_CLE_DAL,2020,4,DAL,CLE,38,49,0.0,0.0,1,4,0,0,0,7,7,0,0.2222222222222222,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_04_NO_DET,2020,4,DET,NO,29,35,0.0,0.0,1,4,0,0,0,7,7,0,0.2222222222222222,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_04_MIN_HOU,2020,4,HOU,MIN,23,31,0.0,0.0,1,4,0,0,0,7,7,0,0.2222222222222222,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_04_SEA_MIA,2020,4,MIA,SEA,23,31,0.0,0.0,1,4,0,0,0,7,7,0,0.2222222222222222,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_04_LAC_TB,2020,4,TB,LAC,38,31,0.0,0.0,1,4,0,0,0,7,7,0,0.2222222222222222,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_04_BAL_WAS,2020,4,WAS,BAL,17,31,0.0,0.0,1,4,0,0,0,7,7,0,0.2222222222222222,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_04_NYG_LA,2020,4,LA,NYG,17,9,0.0,0.0,1,4,0,0,0,7,7,0,0.2222222222222222,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_04_IND_CHI,2020,4,CHI,IND,11,19,0.0,0.0,1,4,0,0,0,7,7,0,0.2222222222222222,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_04_BUF_LV,2020,4,LV,BUF,23,30,0.0,0.0,1,4,0,0,0,7,7,0,0.2222222222222222,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_04_PHI_SF,2020,4,SF,PHI,20,25,0.0,0.0,1,4,0,0,0,7,7,0,0.2222222222222222,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_04_NE_KC,2020,4,KC,NE,26,10,0.0,0.0,1,4,0,0,0,7,7,0,0.2222222222222222,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_04_ATL_GB,2020,4,GB,ATL,30,16,0.0,0.0,1,4,0,0,0,7,7,0,0.2222222222222222,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_05_TB_CHI,2020,5,CHI,TB,20,19,0.0,0.0,1,5,0,0,0,7,7,0,0.2777777777777778,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_05_CAR_ATL,2020,5,ATL,CAR,16,23,0.0,0.0,1,5,0,0,0,7,7,0,0.2777777777777778,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_05_CIN_BAL,2020,5,BAL,CIN,27,3,0.0,0.0,1,5,0,0,0,7,7,0,0.2777777777777778,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_05_JAX_HOU,2020,5,HOU,JAX,30,14,0.0,0.0,1,5,0,0,0,7,7,0,0.2777777777777778,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_05_LV_KC,2020,5,KC,LV,32,40,0.0,0.0,1,5,0,0,0,7,7,0,0.2777777777777778,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_05_ARI_NYJ,2020,5,NYJ,ARI,10,30,0.0,0.0,1,5,0,0,0,7,7,0,0.2777777777777778,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_05_PHI_PIT,2020,5,PIT,PHI,38,29,0.0,0.0,1,5,0,0,0,7,7,0,0.2777777777777778,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_05_LA_WAS,2020,5,WAS,LA,10,30,0.0,0.0,1,5,0,0,0,7,7,0,0.2777777777777778,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_05_MIA_SF,2020,5,SF,MIA,17,43,0.0,0.0,1,5,0,0,0,7,7,0,0.2777777777777778,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_05_IND_CLE,2020,5,CLE,IND,32,23,0.0,0.0,1,5,0,0,0,7,7,0,0.2777777777777778,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_05_NYG_DAL,2020,5,DAL,NYG,37,34,0.0,0.0,1,5,0,0,0,7,7,0,0.2777777777777778,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_05_MIN_SEA,2020,5,SEA,MIN,27,26,0.0,0.0,1,5,0,0,0,7,7,0,0.2777777777777778,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_05_LAC_NO,2020,5,NO,LAC,30,27,0.0,0.0,1,5,0,0,0,7,7,0,0.2777777777777778,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
2020_05_BUF_TEN,2020,5,TEN,BUF,42,16,0.0,0.0,1,5,0,0,0,7,7,0,0.2777777777777778,0,0,0,0,70,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0
