team,season,week,off_epa_play,off_success_rate,off_yards_play,off_explosive_rate,off_pass_rate,def_epa_play,def_success_rate,def_yards_play,def_explosive_allowed,redzone_td_pct,third_down_pct,games_played,plays_run
BAL,2016,1,-0.08736281841993332,0.3827160596847534,3.802469253540039,0.037037037037037035,0.4567901234567901,-0.21346916258335114,0.3484848439693451,2.5,0.015151515151515152,0.0,0.3529411852359772,1,81
BAL,2016,2,-0.02120128832757473,0.4201183319091797,4.107142925262451,0.047337278106508875,0.48520710059171596,-0.12771019339561462,0.317241370677948,3.8794326782226562,0.034482758620689655,1.0909091234207153,0.47058823704719543,2,169
BAL,2016,3,-0.06079954653978348,0.421875,3.8458497524261475,0.0390625,0.484375,-0.14298629760742188,0.34361234307289124,3.436936855316162,0.02643171806167401,1.125,0.4166666567325592,3,256
BAL,2016,4,-0.06603891402482986,0.41322314739227295,3.8743016719818115,0.03581267217630854,0.4903581267217631,-0.12264883518218994,0.3538961112499237,3.379538059234619,0.025974025974025976,0.8823529481887817,0.38235294818878174,4,363
BAL,2016,5,-0.08988354355096817,0.4048672616481781,3.8044943809509277,0.033185840707964605,0.504424778761062,-0.1154504269361496,0.3820512890815735,3.464935064315796,0.028205128205128206,0.75,0.3571428656578064,5,452
BAL,2016,6,-0.06351359188556671,0.4050179123878479,3.795992612838745,0.034050179211469536,0.4982078853046595,-0.0828835591673851,0.38983049988746643,3.788008451461792,0.03177966101694915,0.6857142448425293,0.3457943797111511,6,558
BAL,2016,7,-0.08391445875167847,0.39589905738830566,3.7383627891540527,0.03470031545741325,0.5094637223974764,-0.09058921784162521,0.39177101850509644,3.814079523086548,0.03577817531305903,0.6760563850402832,0.3305785059928894,7,634
BAL,2016,8,-0.08391445875167847,0.39589905738830566,3.7383627891540527,0.03470031545741325,0.5094637223974764,-0.09058921784162521,0.39177101850509644,3.814079523086548,0.03577817531305903,0.6760563850402832,0.3305785059928894,7,634
BAL,2016,9,-0.08923076093196869,0.3908839821815491,3.653576374053955,0.03314917127071823,0.4930939226519337,-0.10560046881437302,0.38556066155433655,3.7111802101135254,0.03840245775729647,0.6399999856948853,0.30985915660858154,8,724
BAL,2016,10,-0.07636570185422897,0.4019607901573181,3.7304348945617676,0.03431372549019608,0.49019607843137253,-0.12385529279708862,0.37988826632499695,3.584158420562744,0.03770949720670391,0.6593406200408936,0.32692307233810425,9,816
BAL,2016,11,-0.0647922232747078,0.40698984265327454,3.852571487426758,0.036076662908680945,0.4915445321307779,-0.09313845634460449,0.39378881454467773,3.711949586868286,0.03602484472049689,0.75,0.329341322183609,10,887
BAL,2016,12,-0.06444337218999863,0.4094650149345398,3.839416027069092,0.033950617283950615,0.48662551440329216,-0.09390996396541595,0.3928571343421936,3.701694965362549,0.03794642857142857,0.7428571581840515,0.32786884903907776,11,972
BAL,2016,13,-0.04827627167105675,0.41816461086273193,4.0057525634765625,0.03500473036896878,0.4938505203405866,-0.10946639627218246,0.3887179493904114,3.689512014389038,0.036923076923076927,0.8360655307769775,0.3350515365600586,12,1057
BAL,2016,14,-0.04191327467560768,0.417391300201416,3.9911816120147705,0.035652173913043476,0.5008695652173913,-0.09471213817596436,0.3958529829978943,3.8598666191101074,0.03958529688972667,0.8321167826652527,0.3380952477455139,13,1150
BAL,2016,15,-0.03998158127069473,0.4171428680419922,4.028145790100098,0.036734693877551024,0.4963265306122449,-0.0850379541516304,0.40189328789711,3.8111400604248047,0.0378657487091222,0.8689655661582947,0.342342346906662,14,1225
BAL,2016,16,-0.030647464096546173,0.4153378903865814,4.03389835357666,0.03568716780561883,0.4973424449506454,-0.0723419040441513,0.41228780150413513,3.909313678741455,0.041228779304769606,0.8518518805503845,0.3583333194255829,15,1317
BAL,2016,17,-0.03553164005279541,0.41553813219070435,4.031114101409912,0.03421240199572345,0.5053456878118318,-0.06213541328907013,0.415909081697464,3.947932720184326,0.04090909090909091,0.8181818127632141,0.3671875,16,1403
BAL,2016,18,-0.03553164005279541,0.41553813219070435,4.031114101409912,0.03421240199572345,0.5053456878118318,-0.06213541328907013,0.415909081697464,3.947932720184326,0.04090909090909091,0.8181818127632141,0.3671875,16,1403
BAL,2016,19,-0.03553164005279541,0.41553813219070435,4.031114101409912,0.03421240199572345,0.5053456878118318,-0.06213541328907013,0.415909081697464,3.947932720184326,0.04090909090909091,0.8181818127632141,0.3671875,16,1403
