game_id,season,week,game_type,gameday,home_team,away_team,home_score,away_score,spread_line,total_line,created_at
2020_01_HOU_KC,2020,1,REG,2020-09-10,KC,HOU,34,20,0.0,0.0,2025-10-05T18:36:12.490028
2020_01_SEA_ATL,2020,1,REG,2020-09-13,ATL,SEA,25,38,0.0,0.0,2025-10-05T18:36:12.490028
2020_01_CLE_BAL,2020,1,REG,2020-09-13,BAL,CLE,38,6,0.0,0.0,2025-10-05T18:36:12.490028
2020_01_NYJ_BUF,2020,1,REG,2020-09-13,BUF,NYJ,27,17,0.0,0.0,2025-10-05T18:36:12.490028
2020_01_LV_CAR,2020,1,REG,2020-09-13,CAR,LV,30,34,0.0,0.0,2025-10-05T18:36:12.490028
2020_01_CHI_DET,2020,1,REG,2020-09-13,DET,CHI,23,27,0.0,0.0,2025-10-05T18:36:12.490028
2020_01_IND_JAX,2020,1,REG,2020-09-13,JAX,IND,27,20,0.0,0.0,2025-10-05T18:36:12.490028
2020_01_GB_MIN,2020,1,REG,2020-09-13,MIN,GB,34,43,0.0,0.0,2025-10-05T18:36:12.490028
2020_01_MIA_NE,2020,1,REG,2020-09-13,NE,MIA,21,11,0.0,0.0,2025-10-05T18:36:12.490028
2020_01_PHI_WAS,2020,1,REG,2020-09-13,WAS,PHI,27,17,0.0,0.0,2025-10-05T18:36:12.490028
2020_01_LAC_CIN,2020,1,REG,2020-09-13,CIN,LAC,13,16,0.0,0.0,2025-10-05T18:36:12.490028
2020_01_TB_NO,2020,1,REG,2020-09-13,NO,TB,34,23,0.0,0.0,2025-10-05T18:36:12.490028
2020_01_ARI_SF,2020,1,REG,2020-09-13,SF,ARI,20,24,0.0,0.0,2025-10-05T18:36:12.490028
2020_01_DAL_LA,2020,1,REG,2020-09-13,LA,DAL,20,17,0.0,0.0,2025-10-05T18:36:12.490028
2020_01_PIT_NYG,2020,1,REG,2020-09-14,NYG,PIT,16,26,0.0,0.0,2025-10-05T18:36:12.490028
2020_01_TEN_DEN,2020,1,REG,2020-09-14,DEN,TEN,14,16,0.0,0.0,2025-10-05T18:36:12.490028
2020_02_CIN_CLE,2020,2,REG,2020-09-17,CLE,CIN,35,30,0.0,0.0,2025-10-05T18:36:12.490028
2020_02_NYG_CHI,2020,2,REG,2020-09-20,CHI,NYG,17,13,0.0,0.0,2025-10-05T18:36:12.490028
2020_02_ATL_DAL,2020,2,REG,2020-09-20,DAL,ATL,40,39,0.0,0.0,2025-10-05T18:36:12.490028
2020_02_DET_GB,2020,2,REG,2020-09-20,GB,DET,42,21,0.0,0.0,2025-10-05T18:36:12.490028
2020_02_MIN_IND,2020,2,REG,2020-09-20,IND,MIN,28,11,0.0,0.0,2025-10-05T18:36:12.490028
2020_02_BUF_MIA,2020,2,REG,2020-09-20,MIA,BUF,28,31,0.0,0.0,2025-10-05T18:36:12.490028
2020_02_SF_NYJ,2020,2,REG,2020-09-20,NYJ,SF,13,31,0.0,0.0,2025-10-05T18:36:12.490028
2020_02_LA_PHI,2020,2,REG,2020-09-20,PHI,LA,19,37,0.0,0.0,2025-10-05T18:36:12.490028
2020_02_DEN_PIT,2020,2,REG,2020-09-20,PIT,DEN,26,21,0.0,0.0,2025-10-05T18:36:12.490028
2020_02_CAR_TB,2020,2,REG,2020-09-20,TB,CAR,31,17,0.0,0.0,2025-10-05T18:36:12.490028
2020_02_JAX_TEN,2020,2,REG,2020-09-20,TEN,JAX,33,30,0.0,0.0,2025-10-05T18:36:12.490028
2020_02_WAS_ARI,2020,2,REG,2020-09-20,ARI,WAS,30,15,0.0,0.0,2025-10-05T18:36:12.490028
2020_02_BAL_HOU,2020,2,REG,2020-09-20,HOU,BAL,16,33,0.0,0.0,2025-10-05T18:36:12.490028
2020_02_KC_LAC,2020,2,REG,2020-09-20,LAC,KC,20,23,0.0,0.0,2025-10-05T18:36:12.490028
2020_02_NE_SEA,2020,2,REG,2020-09-20,SEA,NE,35,30,0.0,0.0,2025-10-05T18:36:12.490028
2020_02_NO_LV,2020,2,REG,2020-09-21,LV,NO,34,24,0.0,0.0,2025-10-05T18:36:12.490028
2020_03_MIA_JAX,2020,3,REG,2020-09-24,JAX,MIA,13,31,0.0,0.0,2025-10-05T18:36:12.490028
2020_03_CHI_ATL,2020,3,REG,2020-09-27,ATL,CHI,26,30,0.0,0.0,2025-10-05T18:36:12.490028
2020_03_LA_BUF,2020,3,REG,2020-09-27,BUF,LA,35,32,0.0,0.0,2025-10-05T18:36:12.490028
2020_03_WAS_CLE,2020,3,REG,2020-09-27,CLE,WAS,34,20,0.0,0.0,2025-10-05T18:36:12.490028
2020_03_TEN_MIN,2020,3,REG,2020-09-27,MIN,TEN,30,31,0.0,0.0,2025-10-05T18:36:12.490028
2020_03_LV_NE,2020,3,REG,2020-09-27,NE,LV,36,20,0.0,0.0,2025-10-05T18:36:12.490028
2020_03_SF_NYG,2020,3,REG,2020-09-27,NYG,SF,9,36,0.0,0.0,2025-10-05T18:36:12.490028
2020_03_CIN_PHI,2020,3,REG,2020-09-27,PHI,CIN,23,23,0.0,0.0,2025-10-05T18:36:12.490028
2020_03_HOU_PIT,2020,3,REG,2020-09-27,PIT,HOU,28,21,0.0,0.0,2025-10-05T18:36:12.490028
2020_03_NYJ_IND,2020,3,REG,2020-09-27,IND,NYJ,36,7,0.0,0.0,2025-10-05T18:36:12.490028
2020_03_CAR_LAC,2020,3,REG,2020-09-27,LAC,CAR,16,21,0.0,0.0,2025-10-05T18:36:12.490028
2020_03_DET_ARI,2020,3,REG,2020-09-27,ARI,DET,23,26,0.0,0.0,2025-10-05T18:36:12.490028
2020_03_TB_DEN,2020,3,REG,2020-09-27,DEN,TB,10,28,0.0,0.0,2025-10-05T18:36:12.490028
2020_03_DAL_SEA,2020,3,REG,2020-09-27,SEA,DAL,38,31,0.0,0.0,2025-10-05T18:36:12.490028
2020_03_GB_NO,2020,3,REG,2020-09-27,NO,GB,30,37,0.0,0.0,2025-10-05T18:36:12.490028
2020_03_KC_BAL,2020,3,REG,2020-09-28,BAL,KC,20,34,0.0,0.0,2025-10-05T18:36:12.490028
2020_04_DEN_NYJ,2020,4,REG,2020-10-01,NYJ,DEN,28,37,0.0,0.0,2025-10-05T18:36:12.490028
2020_04_ARI_CAR,2020,4,REG,2020-10-04,CAR,ARI,31,21,0.0,0.0,2025-10-05T18:36:12.490028
2020_04_JAX_CIN,2020,4,REG,2020-10-04,CIN,JAX,33,25,0.0,0.0,2025-10-05T18:36:12.490028
2020_04_CLE_DAL,2020,4,REG,2020-10-04,DAL,CLE,38,49,0.0,0.0,2025-10-05T18:36:12.490028
2020_04_NO_DET,2020,4,REG,2020-10-04,DET,NO,29,35,0.0,0.0,2025-10-05T18:36:12.490028
2020_04_MIN_HOU,2020,4,REG,2020-10-04,HOU,MIN,23,31,0.0,0.0,2025-10-05T18:36:12.490028
2020_04_SEA_MIA,2020,4,REG,2020-10-04,MIA,SEA,23,31,0.0,0.0,2025-10-05T18:36:12.490028
2020_04_LAC_TB,2020,4,REG,2020-10-04,TB,LAC,38,31,0.0,0.0,2025-10-05T18:36:12.490028
2020_04_BAL_WAS,2020,4,REG,2020-10-04,WAS,BAL,17,31,0.0,0.0,2025-10-05T18:36:12.490028
2020_04_NYG_LA,2020,4,REG,2020-10-04,LA,NYG,17,9,0.0,0.0,2025-10-05T18:36:12.490028
2020_04_IND_CHI,2020,4,REG,2020-10-04,CHI,IND,11,19,0.0,0.0,2025-10-05T18:36:12.490028
2020_04_BUF_LV,2020,4,REG,2020-10-04,LV,BUF,23,30,0.0,0.0,2025-10-05T18:36:12.490028
2020_04_PHI_SF,2020,4,REG,2020-10-04,SF,PHI,20,25,0.0,0.0,2025-10-05T18:36:12.490028
2020_04_NE_KC,2020,4,REG,2020-10-05,KC,NE,26,10,0.0,0.0,2025-10-05T18:36:12.490028
2020_04_ATL_GB,2020,4,REG,2020-10-05,GB,ATL,30,16,0.0,0.0,2025-10-05T18:36:12.490028
2020_05_TB_CHI,2020,5,REG,2020-10-08,CHI,TB,20,19,0.0,0.0,2025-10-05T18:36:12.490028
2020_05_CAR_ATL,2020,5,REG,2020-10-11,ATL,CAR,16,23,0.0,0.0,2025-10-05T18:36:12.490028
2020_05_CIN_BAL,2020,5,REG,2020-10-11,BAL,CIN,27,3,0.0,0.0,2025-10-05T18:36:12.490028
2020_05_JAX_HOU,2020,5,REG,2020-10-11,HOU,JAX,30,14,0.0,0.0,2025-10-05T18:36:12.490028
2020_05_LV_KC,2020,5,REG,2020-10-11,KC,LV,32,40,0.0,0.0,2025-10-05T18:36:12.490028
2020_05_ARI_NYJ,2020,5,REG,2020-10-11,NYJ,ARI,10,30,0.0,0.0,2025-10-05T18:36:12.490028
2020_05_PHI_PIT,2020,5,REG,2020-10-11,PIT,PHI,38,29,0.0,0.0,2025-10-05T18:36:12.490028
2020_05_LA_WAS,2020,5,REG,2020-10-11,WAS,LA,10,30,0.0,0.0,2025-10-05T18:36:12.490028
2020_05_MIA_SF,2020,5,REG,2020-10-11,SF,MIA,17,43,0.0,0.0,2025-10-05T18:36:12.490028
2020_05_IND_CLE,2020,5,REG,2020-10-11,CLE,IND,32,23,0.0,0.0,2025-10-05T18:36:12.490028
2020_05_NYG_DAL,2020,5,REG,2020-10-11,DAL,NYG,37,34,0.0,0.0,2025-10-05T18:36:12.490028
2020_05_MIN_SEA,2020,5,REG,2020-10-11,SEA,MIN,27,26,0.0,0.0,2025-10-05T18:36:12.490028
2020_05_LAC_NO,2020,5,REG,2020-10-12,NO,LAC,30,27,0.0,0.0,2025-10-05T18:36:12.490028
2020_05_BUF_TEN,2020,5,REG,2020-10-13,TEN,BUF,42,16,0.0,0.0,2025-10-05T18:36:12.490028
2020_06_CHI_CAR,2020,6,REG,2020-10-18,CAR,CHI,16,23,0.0,0.0,2025-10-05T18:36:12.490028
2020_06_CIN_IND,2020,6,REG,2020-10-18,IND,CIN,31,27,0.0,0.0,2025-10-05T18:36:12.490028
2020_06_DET_JAX,2020,6,REG,2020-10-18,JAX,DET,16,34,0.0,0.0,2025-10-05T18:36:12.490028
2020_06_ATL_MIN,2020,6,REG,2020-10-18,MIN,ATL,23,40,0.0,0.0,2025-10-05T18:36:12.490028
2020_06_DEN_NE,2020,6,REG,2020-10-18,NE,DEN,12,18,0.0,0.0,2025-10-05T18:36:12.490028
2020_06_WAS_NYG,2020,6,REG,2020-10-18,NYG,WAS,20,19,0.0,0.0,2025-10-05T18:36:12.490028
2020_06_BAL_PHI,2020,6,REG,2020-10-18,PHI,BAL,28,30,0.0,0.0,2025-10-05T18:36:12.490028
2020_06_CLE_PIT,2020,6,REG,2020-10-18,PIT,CLE,38,7,0.0,0.0,2025-10-05T18:36:12.490028
2020_06_HOU_TEN,2020,6,REG,2020-10-18,TEN,HOU,42,36,0.0,0.0,2025-10-05T18:36:12.490028
2020_06_NYJ_MIA,2020,6,REG,2020-10-18,MIA,NYJ,24,0,0.0,0.0,2025-10-05T18:36:12.490028
2020_06_GB_TB,2020,6,REG,2020-10-18,TB,GB,38,10,0.0,0.0,2025-10-05T18:36:12.490028
2020_06_LA_SF,2020,6,REG,2020-10-18,SF,LA,24,16,0.0,0.0,2025-10-05T18:36:12.490028
2020_06_KC_BUF,2020,6,REG,2020-10-19,BUF,KC,17,26,0.0,0.0,2025-10-05T18:36:12.490028
2020_06_ARI_DAL,2020,6,REG,2020-10-19,DAL,ARI,10,38,0.0,0.0,2025-10-05T18:36:12.490028
2020_07_NYG_PHI,2020,7,REG,2020-10-22,PHI,NYG,22,21,0.0,0.0,2025-10-05T18:36:12.490028
2020_07_DET_ATL,2020,7,REG,2020-10-25,ATL,DET,22,23,0.0,0.0,2025-10-05T18:36:12.490028
2020_07_CLE_CIN,2020,7,REG,2020-10-25,CIN,CLE,34,37,0.0,0.0,2025-10-05T18:36:12.490028
2020_07_GB_HOU,2020,7,REG,2020-10-25,HOU,GB,20,35,0.0,0.0,2025-10-05T18:36:12.490028
2020_07_CAR_NO,2020,7,REG,2020-10-25,NO,CAR,27,24,0.0,0.0,2025-10-05T18:36:12.490028
2020_07_BUF_NYJ,2020,7,REG,2020-10-25,NYJ,BUF,10,18,0.0,0.0,2025-10-05T18:36:12.490028
2020_07_PIT_TEN,2020,7,REG,2020-10-25,TEN,PIT,24,27,0.0,0.0,2025-10-05T18:36:12.490028
2020_07_DAL_WAS,2020,7,REG,2020-10-25,WAS,DAL,25,3,0.0,0.0,2025-10-05T18:36:12.490028
2020_07_TB_LV,2020,7,REG,2020-10-25,LV,TB,20,45,0.0,0.0,2025-10-05T18:36:12.490028
2023_07_ARI_SEA,2023,7,REG,2023-10-22,SEA,ARI,20,10,0.0,0.0,2025-10-05T18:36:12.624506
2023_07_GB_DEN,2023,7,REG,2023-10-22,DEN,GB,19,17,0.0,0.0,2025-10-05T18:36:12.624506
2023_07_LAC_KC,2023,7,REG,2023-10-22,KC,LAC,31,17,0.0,0.0,2025-10-05T18:36:12.624506
2023_07_MIA_PHI,2023,7,REG,2023-10-22,PHI,MIA,31,17,0.0,0.0,2025-10-05T18:36:12.624506
2023_07_SF_MIN,2023,7,REG,2023-10-23,MIN,SF,22,17,0.0,0.0,2025-10-05T18:36:12.624506
2023_08_TB_BUF,2023,8,REG,2023-10-26,BUF,TB,24,18,0.0,0.0,2025-10-05T18:36:12.624506
2023_08_HOU_CAR,2023,8,REG,2023-10-29,CAR,HOU,15,13,0.0,0.0,2025-10-05T18:36:12.624506
2023_08_LA_DAL,2023,8,REG,2023-10-29,DAL,LA,43,20,0.0,0.0,2025-10-05T18:36:12.624506
2023_08_MIN_GB,2023,8,REG,2023-10-29,GB,MIN,10,24,0.0,0.0,2025-10-05T18:36:12.624506
2023_08_NO_IND,2023,8,REG,2023-10-29,IND,NO,27,38,0.0,0.0,2025-10-05T18:36:12.624506
2023_08_NE_MIA,2023,8,REG,2023-10-29,MIA,NE,31,17,0.0,0.0,2025-10-05T18:36:12.624506
2023_08_NYJ_NYG,2023,8,REG,2023-10-29,NYG,NYJ,10,13,0.0,0.0,2025-10-05T18:36:12.624506
2023_08_JAX_PIT,2023,8,REG,2023-10-29,PIT,JAX,10,20,0.0,0.0,2025-10-05T18:36:12.624506
2023_08_ATL_TEN,2023,8,REG,2023-10-29,TEN,ATL,28,23,0.0,0.0,2025-10-05T18:36:12.624506
2023_08_PHI_WAS,2023,8,REG,2023-10-29,WAS,PHI,31,38,0.0,0.0,2025-10-05T18:36:12.624506
2023_08_CLE_SEA,2023,8,REG,2023-10-29,SEA,CLE,24,20,0.0,0.0,2025-10-05T18:36:12.624506
2023_08_BAL_ARI,2023,8,REG,2023-10-29,ARI,BAL,24,31,0.0,0.0,2025-10-05T18:36:12.624506
2023_08_KC_DEN,2023,8,REG,2023-10-29,DEN,KC,24,9,0.0,0.0,2025-10-05T18:36:12.624506
2023_08_CIN_SF,2023,8,REG,2023-10-29,SF,CIN,17,31,0.0,0.0,2025-10-05T18:36:12.624506
2023_08_CHI_LAC,2023,8,REG,2023-10-29,LAC,CHI,30,13,0.0,0.0,2025-10-05T18:36:12.624506
2023_08_LV_DET,2023,8,REG,2023-10-30,DET,LV,26,14,0.0,0.0,2025-10-05T18:36:12.624506
2023_09_TEN_PIT,2023,9,REG,2023-11-02,PIT,TEN,20,16,0.0,0.0,2025-10-05T18:36:12.624506
2023_09_MIA_KC,2023,9,REG,2023-11-05,KC,MIA,21,14,0.0,0.0,2025-10-05T18:36:12.624506
2023_09_MIN_ATL,2023,9,REG,2023-11-05,ATL,MIN,28,31,0.0,0.0,2025-10-05T18:36:12.624506
2023_09_SEA_BAL,2023,9,REG,2023-11-05,BAL,SEA,37,3,0.0,0.0,2025-10-05T18:36:12.624506
2023_09_ARI_CLE,2023,9,REG,2023-11-05,CLE,ARI,27,0,0.0,0.0,2025-10-05T18:36:12.624506
2023_09_LA_GB,2023,9,REG,2023-11-05,GB,LA,20,3,0.0,0.0,2025-10-05T18:36:12.624506
2023_09_TB_HOU,2023,9,REG,2023-11-05,HOU,TB,39,37,0.0,0.0,2025-10-05T18:36:12.624506
2023_09_WAS_NE,2023,9,REG,2023-11-05,NE,WAS,17,20,0.0,0.0,2025-10-05T18:36:12.624506
2023_09_CHI_NO,2023,9,REG,2023-11-05,NO,CHI,24,17,0.0,0.0,2025-10-05T18:36:12.624506
2023_09_IND_CAR,2023,9,REG,2023-11-05,CAR,IND,13,27,0.0,0.0,2025-10-05T18:36:12.624506
2023_09_NYG_LV,2023,9,REG,2023-11-05,LV,NYG,30,6,0.0,0.0,2025-10-05T18:36:12.624506
2023_09_DAL_PHI,2023,9,REG,2023-11-05,PHI,DAL,28,23,0.0,0.0,2025-10-05T18:36:12.624506
2023_09_BUF_CIN,2023,9,REG,2023-11-05,CIN,BUF,24,18,0.0,0.0,2025-10-05T18:36:12.624506
2023_09_LAC_NYJ,2023,9,REG,2023-11-06,NYJ,LAC,6,27,0.0,0.0,2025-10-05T18:36:12.624506
2023_10_CAR_CHI,2023,10,REG,2023-11-09,CHI,CAR,16,13,0.0,0.0,2025-10-05T18:36:12.624506
2023_10_IND_NE,2023,10,REG,2023-11-12,NE,IND,6,10,0.0,0.0,2025-10-05T18:36:12.624506
2023_10_CLE_BAL,2023,10,REG,2023-11-12,BAL,CLE,31,33,0.0,0.0,2025-10-05T18:36:12.624506
2023_10_HOU_CIN,2023,10,REG,2023-11-12,CIN,HOU,27,30,0.0,0.0,2025-10-05T18:36:12.624506
2023_10_SF_JAX,2023,10,REG,2023-11-12,JAX,SF,3,34,0.0,0.0,2025-10-05T18:36:12.624506
2023_10_NO_MIN,2023,10,REG,2023-11-12,MIN,NO,27,19,0.0,0.0,2025-10-05T18:36:12.624506
2023_10_GB_PIT,2023,10,REG,2023-11-12,PIT,GB,23,19,0.0,0.0,2025-10-05T18:36:12.624506
2023_10_TEN_TB,2023,10,REG,2023-11-12,TB,TEN,20,6,0.0,0.0,2025-10-05T18:36:12.624506
2023_10_ATL_ARI,2023,10,REG,2023-11-12,ARI,ATL,25,23,0.0,0.0,2025-10-05T18:36:12.624506
2023_10_DET_LAC,2023,10,REG,2023-11-12,LAC,DET,38,41,0.0,0.0,2025-10-05T18:36:12.624506
2023_10_NYG_DAL,2023,10,REG,2023-11-12,DAL,NYG,49,17,0.0,0.0,2025-10-05T18:36:12.624506
2023_10_WAS_SEA,2023,10,REG,2023-11-12,SEA,WAS,29,26,0.0,0.0,2025-10-05T18:36:12.624506
2023_10_NYJ_LV,2023,10,REG,2023-11-12,LV,NYJ,16,12,0.0,0.0,2025-10-05T18:36:12.624506
2023_10_DEN_BUF,2023,10,REG,2023-11-13,BUF,DEN,22,24,0.0,0.0,2025-10-05T18:36:12.624506
2023_11_CIN_BAL,2023,11,REG,2023-11-16,BAL,CIN,34,20,0.0,0.0,2025-10-05T18:36:12.624506
2023_11_DAL_CAR,2023,11,REG,2023-11-19,CAR,DAL,10,33,0.0,0.0,2025-10-05T18:36:12.624506
2023_11_PIT_CLE,2023,11,REG,2023-11-19,CLE,PIT,13,10,0.0,0.0,2025-10-05T18:36:12.624506
2023_11_CHI_DET,2023,11,REG,2023-11-19,DET,CHI,31,26,0.0,0.0,2025-10-05T18:36:12.624506
2023_11_LAC_GB,2023,11,REG,2023-11-19,GB,LAC,23,20,0.0,0.0,2025-10-05T18:36:12.624506
2023_11_ARI_HOU,2023,11,REG,2023-11-19,HOU,ARI,21,16,0.0,0.0,2025-10-05T18:36:12.624506
2023_11_TEN_JAX,2023,11,REG,2023-11-19,JAX,TEN,34,14,0.0,0.0,2025-10-05T18:36:12.624506
2023_11_LV_MIA,2023,11,REG,2023-11-19,MIA,LV,20,13,0.0,0.0,2025-10-05T18:36:12.624506
2023_11_NYG_WAS,2023,11,REG,2023-11-19,WAS,NYG,19,31,0.0,0.0,2025-10-05T18:36:12.624506
2023_11_TB_SF,2023,11,REG,2023-11-19,SF,TB,27,14,0.0,0.0,2025-10-05T18:36:12.624506
2023_11_NYJ_BUF,2023,11,REG,2023-11-19,BUF,NYJ,32,6,0.0,0.0,2025-10-05T18:36:12.624506
2023_11_SEA_LA,2023,11,REG,2023-11-19,LA,SEA,17,16,0.0,0.0,2025-10-05T18:36:12.624506
2023_11_MIN_DEN,2023,11,REG,2023-11-19,DEN,MIN,21,20,0.0,0.0,2025-10-05T18:36:12.624506
2023_11_PHI_KC,2023,11,REG,2023-11-20,KC,PHI,17,21,0.0,0.0,2025-10-05T18:36:12.624506
2023_12_GB_DET,2023,12,REG,2023-11-23,DET,GB,22,29,0.0,0.0,2025-10-05T18:36:12.624506
2023_12_WAS_DAL,2023,12,REG,2023-11-23,DAL,WAS,45,10,0.0,0.0,2025-10-05T18:36:12.624506
2023_12_SF_SEA,2023,12,REG,2023-11-23,SEA,SF,13,31,0.0,0.0,2025-10-05T18:36:12.624506
2023_12_MIA_NYJ,2023,12,REG,2023-11-24,NYJ,MIA,13,34,0.0,0.0,2025-10-05T18:36:12.624506
2023_12_NO_ATL,2023,12,REG,2023-11-26,ATL,NO,24,15,0.0,0.0,2025-10-05T18:36:12.624506
2023_12_PIT_CIN,2023,12,REG,2023-11-26,CIN,PIT,10,16,0.0,0.0,2025-10-05T18:36:12.624506
2023_12_JAX_HOU,2023,12,REG,2023-11-26,HOU,JAX,21,24,0.0,0.0,2025-10-05T18:36:12.624506
2023_12_TB_IND,2023,12,REG,2023-11-26,IND,TB,27,20,0.0,0.0,2025-10-05T18:36:12.624506
2023_12_NE_NYG,2023,12,REG,2023-11-26,NYG,NE,10,7,0.0,0.0,2025-10-05T18:36:12.624506
2023_12_CAR_TEN,2023,12,REG,2023-11-26,TEN,CAR,17,10,0.0,0.0,2025-10-05T18:36:12.624506
2023_12_LA_ARI,2023,12,REG,2023-11-26,ARI,LA,14,37,0.0,0.0,2025-10-05T18:36:12.624506
2023_12_CLE_DEN,2023,12,REG,2023-11-26,DEN,CLE,29,12,0.0,0.0,2025-10-05T18:36:12.624506
2023_12_KC_LV,2023,12,REG,2023-11-26,LV,KC,17,31,0.0,0.0,2025-10-05T18:36:12.624506
2023_12_BUF_PHI,2023,12,REG,2023-11-26,PHI,BUF,37,34,0.0,0.0,2025-10-05T18:36:12.624506
2023_12_BAL_LAC,2023,12,REG,2023-11-26,LAC,BAL,10,20,0.0,0.0,2025-10-05T18:36:12.624506
2023_12_CHI_MIN,2023,12,REG,2023-11-27,MIN,CHI,10,12,0.0,0.0,2025-10-05T18:36:12.624506
2023_13_SEA_DAL,2023,13,REG,2023-11-30,DAL,SEA,41,35,0.0,0.0,2025-10-05T18:36:12.624506
2023_13_DEN_HOU,2023,13,REG,2023-12-03,HOU,DEN,22,17,0.0,0.0,2025-10-05T18:36:12.624506
2023_13_LAC_NE,2023,13,REG,2023-12-03,NE,LAC,0,6,0.0,0.0,2025-10-05T18:36:12.624506
2023_13_DET_NO,2023,13,REG,2023-12-03,NO,DET,28,33,0.0,0.0,2025-10-05T18:36:12.624506
2023_13_ATL_NYJ,2023,13,REG,2023-12-03,NYJ,ATL,8,13,0.0,0.0,2025-10-05T18:36:12.624506
2023_13_ARI_PIT,2023,13,REG,2023-12-03,PIT,ARI,10,24,0.0,0.0,2025-10-05T18:36:12.624506
2023_13_IND_TEN,2023,13,REG,2023-12-03,TEN,IND,28,31,0.0,0.0,2025-10-05T18:36:12.624506
2023_13_MIA_WAS,2023,13,REG,2023-12-03,WAS,MIA,15,45,0.0,0.0,2025-10-05T18:36:12.624506
2023_13_CAR_TB,2023,13,REG,2023-12-03,TB,CAR,21,18,0.0,0.0,2025-10-05T18:36:12.624506
2023_13_CLE_LA,2023,13,REG,2023-12-03,LA,CLE,36,19,0.0,0.0,2025-10-05T18:36:12.624506
2023_13_SF_PHI,2023,13,REG,2023-12-03,PHI,SF,19,42,0.0,0.0,2025-10-05T18:36:12.624506
2023_13_KC_GB,2023,13,REG,2023-12-03,GB,KC,27,19,0.0,0.0,2025-10-05T18:36:12.624506
2023_13_CIN_JAX,2023,13,REG,2023-12-04,JAX,CIN,31,34,0.0,0.0,2025-10-05T18:36:12.624506
2023_14_NE_PIT,2023,14,REG,2023-12-07,PIT,NE,18,21,0.0,0.0,2025-10-05T18:36:12.624506
2023_14_TB_ATL,2023,14,REG,2023-12-10,ATL,TB,25,29,0.0,0.0,2025-10-05T18:36:12.624506
2023_14_LA_BAL,2023,14,REG,2023-12-10,BAL,LA,37,31,0.0,0.0,2025-10-05T18:36:12.624506
2023_14_DET_CHI,2023,14,REG,2023-12-10,CHI,DET,28,13,0.0,0.0,2025-10-05T18:36:12.624506
2023_14_IND_CIN,2023,14,REG,2023-12-10,CIN,IND,34,14,0.0,0.0,2025-10-05T18:36:12.624506
2023_14_JAX_CLE,2023,14,REG,2023-12-10,CLE,JAX,31,27,0.0,0.0,2025-10-05T18:36:12.624506
2023_14_CAR_NO,2023,14,REG,2023-12-10,NO,CAR,28,6,0.0,0.0,2025-10-05T18:36:12.624506
2023_14_HOU_NYJ,2023,14,REG,2023-12-10,NYJ,HOU,30,6,0.0,0.0,2025-10-05T18:36:12.624506
2023_14_MIN_LV,2023,14,REG,2023-12-10,LV,MIN,0,3,0.0,0.0,2025-10-05T18:36:12.757768
2023_14_SEA_SF,2023,14,REG,2023-12-10,SF,SEA,28,16,0.0,0.0,2025-10-05T18:36:12.757768
2023_14_BUF_KC,2023,14,REG,2023-12-10,KC,BUF,17,20,0.0,0.0,2025-10-05T18:36:12.757768
2023_14_DEN_LAC,2023,14,REG,2023-12-10,LAC,DEN,7,24,0.0,0.0,2025-10-05T18:36:12.757768
2023_14_PHI_DAL,2023,14,REG,2023-12-10,DAL,PHI,33,13,0.0,0.0,2025-10-05T18:36:12.757768
2023_14_TEN_MIA,2023,14,REG,2023-12-11,MIA,TEN,27,28,0.0,0.0,2025-10-05T18:36:12.757768
2023_14_GB_NYG,2023,14,REG,2023-12-11,NYG,GB,24,22,0.0,0.0,2025-10-05T18:36:12.757768
2023_15_LAC_LV,2023,15,REG,2023-12-14,LV,LAC,63,21,0.0,0.0,2025-10-05T18:36:12.757768
2023_15_MIN_CIN,2023,15,REG,2023-12-16,CIN,MIN,27,24,0.0,0.0,2025-10-05T18:36:12.757768
2023_15_PIT_IND,2023,15,REG,2023-12-16,IND,PIT,30,13,0.0,0.0,2025-10-05T18:36:12.757768
2023_15_DEN_DET,2023,15,REG,2023-12-16,DET,DEN,42,17,0.0,0.0,2025-10-05T18:36:12.757768
2023_15_ATL_CAR,2023,15,REG,2023-12-17,CAR,ATL,9,7,0.0,0.0,2025-10-05T18:36:12.757768
2023_15_CHI_CLE,2023,15,REG,2023-12-17,CLE,CHI,20,17,0.0,0.0,2025-10-05T18:36:12.757768
2023_15_TB_GB,2023,15,REG,2023-12-17,GB,TB,20,34,0.0,0.0,2025-10-05T18:36:12.757768
2023_15_NYJ_MIA,2023,15,REG,2023-12-17,MIA,NYJ,30,0,0.0,0.0,2025-10-05T18:36:12.757768
2023_15_KC_NE,2023,15,REG,2023-12-17,NE,KC,17,27,0.0,0.0,2025-10-05T18:36:12.757768
2023_15_NYG_NO,2023,15,REG,2023-12-17,NO,NYG,24,6,0.0,0.0,2025-10-05T18:36:12.757768
2023_15_HOU_TEN,2023,15,REG,2023-12-17,TEN,HOU,16,19,0.0,0.0,2025-10-05T18:36:12.757768
2023_15_SF_ARI,2023,15,REG,2023-12-17,ARI,SF,29,45,0.0,0.0,2025-10-05T18:36:12.757768
2023_15_WAS_LA,2023,15,REG,2023-12-17,LA,WAS,28,20,0.0,0.0,2025-10-05T18:36:12.757768
2023_15_DAL_BUF,2023,15,REG,2023-12-17,BUF,DAL,31,10,0.0,0.0,2025-10-05T18:36:12.757768
