game_id,season,week,home_team,away_team,game_time,home_score,away_score,point_differential,total_points,home_won,is_home,week_number,is_divisional,home_off_epa,home_def_epa,away_off_epa,away_def_epa,epa_differential,home_off_success_rate,away_off_success_rate,home_redzone_td_pct,away_redzone_td_pct,home_third_down_pct,away_third_down_pct,home_games_played,away_games_played,stadium,is_outdoor,is_playoff,game_type,gameday
2016_03_CHI_DAL,2016,3,DAL,CHI,2016-09-25T00:00:00,31.0,17.0,14.0,48.0,1,1,3,0,0.0782558321952819,0.0431986525654792,-0.28119096159935,-0.0403624176979064,0.2758857235312462,0.4357541799545288,0.4042553305625915,0.75,1.0,0.5483871102333069,0.3478260934352875,2,2,DAL Stadium,0,False,,
2016_03_ATL_NO,2016,3,NO,ATL,2016-09-26T00:00:00,32.0,45.0,-13.0,77.0,0,1,3,1,-0.0084277028217911,0.0320779122412204,0.1217293739318847,0.1029368713498115,-0.0592981176450848,0.4624277353286743,0.4969696998596191,1.25,0.5853658318519592,0.2592592537403106,0.3600000143051147,2,2,NO Stadium,0,False,,
2016_04_MIA_CIN,2016,4,CIN,MIA,2016-09-29T00:00:00,22.0,7.0,15.0,29.0,1,1,4,0,-0.0243360325694084,0.0566640198230743,-0.0669666156172752,-0.0412754341959953,-0.0553088709712028,0.395256906747818,0.4425531923770904,0.409090906381607,1.071428656578064,0.3255814015865326,0.2972972989082336,3,3,CIN Stadium,1,False,,
2016_04_IND_JAX,2016,4,JAX,IND,2016-10-02T00:00:00,30.0,27.0,3.0,57.0,1,1,4,1,-0.0803016424179077,0.045470904558897,0.0241434480994939,0.1042638793587684,-0.0456521157175302,0.4166666567325592,0.4416058361530304,1.034482717514038,1.116279125213623,0.282608687877655,0.5106382966041565,3,3,JAX Stadium,1,False,,
2016_04_CAR_ATL,2016,4,ATL,CAR,2016-10-02T00:00:00,48.0,33.0,15.0,81.0,1,1,4,1,0.2067747563123703,0.1043978035449981,-0.0678925737738609,-0.0983428135514259,0.0719267129898071,0.5163934230804443,0.4181184768676758,0.782608687877655,1.090909123420715,0.4054054021835327,0.4545454680919647,3,3,ATL Stadium,0,False,,
2016_04_OAK_BAL,2016,4,BAL,OAK,2016-10-02T00:00:00,27.0,28.0,-1.0,55.0,0,1,4,0,-0.0607995465397834,-0.1429862976074218,0.0,0.0,0.0,0.421875,0.0,1.125,0.0,0.4166666567325592,0.0,3,0,BAL Stadium,1,False,,
2016_04_DET_CHI,2016,4,CHI,DET,2016-10-02T00:00:00,17.0,14.0,3.0,31.0,1,1,4,1,-0.1984782814979553,0.0063770846463739,0.1304360628128051,0.1625585407018661,-0.1727328882552683,0.3991031348705292,0.4770992398262024,0.8571428060531616,0.7894736528396606,0.294117659330368,0.5121951103210449,3,3,CHI Stadium,1,False,,
2016_04_TEN_HOU,2016,4,HOU,TEN,2016-10-02T00:00:00,27.0,20.0,7.0,47.0,1,1,4,1,-0.1851535141468048,-0.15707927942276,-0.107176698744297,-0.0232110917568206,0.0558913722634315,0.4000000059604645,0.4489795863628387,0.1818181872367859,0.7272727489471436,0.4230769276618957,0.4000000059604645,3,3,HOU Stadium,0,False,,
2016_04_BUF_NE,2016,4,NE,BUF,2016-10-02T00:00:00,0.0,16.0,-16.0,16.0,0,1,4,1,0.0596199557185173,-0.1147087141871452,-0.0637816190719604,-0.0453429780900478,0.1927673108875751,0.4423076808452606,0.3876652121543884,0.8780487775802612,0.9600000381469728,0.4901960790157318,0.2631579041481018,3,3,NE Stadium,1,False,,
2016_04_SEA_NYJ,2016,4,NYJ,SEA,2016-10-02T00:00:00,17.0,27.0,-10.0,44.0,0,1,4,0,-0.0421925857663154,0.0144710140302777,-0.0549649000167846,-0.1340423375368118,-0.1357410373166203,0.4534883797168731,0.4188679158687591,0.5806452035903931,0.5454545617103577,0.52173912525177,0.4375,3,3,NYJ Stadium,1,False,,
2016_04_CLE_WAS,2016,4,WAS,CLE,2016-10-02T00:00:00,31.0,20.0,11.0,51.0,1,1,4,0,0.0515606477856636,0.1566691696643829,-0.1156516000628471,-0.0028434691485017,0.007699609035626,0.4763779640197754,0.350597620010376,0.3529411852359772,0.6206896305084229,0.3846153914928436,0.3404255211353302,3,3,WAS Stadium,1,False,,
2016_04_DEN_TB,2016,4,TB,DEN,2016-10-02T00:00:00,7.0,27.0,-20.0,34.0,0,1,4,0,-0.0893197879195213,0.0318811722099781,0.0760064274072647,-0.0369672141969203,-0.2341746017336845,0.4083045125007629,0.4791666567325592,1.0500000715255735,0.4897958934307098,0.4565217494964599,0.5249999761581421,3,3,TB Stadium,1,False,,
2016_04_LA_ARI,2016,4,ARI,LA,2016-10-02T00:00:00,13.0,17.0,-4.0,30.0,0,1,4,1,-0.0550521910190582,-0.1078364476561546,-0.1198408678174018,-0.0378713719546794,0.1347537524998188,0.4113207459449768,0.3628692030906677,0.8421052694320679,0.5714285969734192,0.4444444477558136,0.3255814015865326,3,3,ARI Stadium,0,False,,
2016_04_NO_SD,2016,4,SD,NO,2016-10-02T00:00:00,34.0,35.0,-1.0,69.0,0,1,4,0,0.0,0.0,0.0333430245518684,0.1395433247089386,0.0,0.0,0.4760147631168365,0.0,1.4285714626312256,0.0,0.3499999940395355,0,3,SD Stadium,1,False,,
2016_04_DAL_SF,2016,4,SF,DAL,2016-10-02T00:00:00,17.0,24.0,-7.0,41.0,0,1,4,0,-0.1134828701615333,-0.0801239907741546,0.0872873738408088,0.0087892757728695,-0.1118569774553179,0.3653846085071563,0.4752851724624634,0.91304349899292,1.1428571939468384,0.3333333432674408,0.523809552192688,3,3,SF Stadium,1,False,,
2016_04_KC_PIT,2016,4,PIT,KC,2016-10-02T00:00:00,43.0,14.0,29.0,57.0,1,1,4,0,0.0290181431919336,0.0295674409717321,-0.0798256769776344,-0.1515995413064956,-0.0723231621086597,0.4480000138282776,0.4229249060153961,1.2000000476837158,0.8108108043670654,0.4888888895511627,0.3061224520206451,3,3,PIT Stadium,1,False,,
2016_04_NYG_MIN,2016,4,MIN,NYG,2016-10-03T00:00:00,24.0,10.0,14.0,34.0,1,1,4,0,-0.0798574462532997,-0.1996140629053115,-0.0169082898646593,0.0034661984536796,0.1401311049703508,0.3624454140663147,0.434959352016449,0.375,0.6521739363670349,0.3181818127632141,0.5,3,3,MIN Stadium,0,False,,
2016_05_ARI_SF,2016,5,SF,ARI,2016-10-06T00:00:00,21.0,33.0,-12.0,54.0,0,1,5,1,-0.0916108340024948,-0.0354707092046737,-0.0825763493776321,-0.1087736561894416,-0.0823374316096305,0.3810975551605224,0.4157303273677826,0.8571428656578064,0.7941176891326904,0.380952388048172,0.4406779706478119,4,4,SF Stadium,1,False,,
2016_05_WAS_BAL,2016,5,BAL,WAS,2016-10-09T00:00:00,10.0,16.0,-6.0,26.0,0,1,5,0,-0.0660389140248298,-0.1226488351821899,0.0745087340474128,0.1199084818363189,0.1020096689462661,0.4132231473922729,0.4909090995788574,0.8823529481887817,0.5753424763679504,0.3823529481887817,0.4042553305625915,4,4,BAL Stadium,1,False,,
2016_05_NE_CLE,2016,5,CLE,NE,2016-10-09T00:00:00,13.0,33.0,-20.0,46.0,0,1,5,0,-0.0823178738355636,0.0307026021182537,-0.0059353071264922,-0.069105364382267,-0.1761905332095921,0.3846153914928436,0.4066264927387237,0.7692307829856873,0.800000011920929,0.4067796468734741,0.4000000059604645,4,4,CLE Stadium,1,False,,
2016_05_PHI_DET,2016,5,DET,PHI,2016-10-09T00:00:00,24.0,23.0,1.0,47.0,1,1,5,0,0.080798864364624,0.1033860892057418,0.0509717054665088,-0.2778227627277374,-0.3513816930353641,0.4749262630939483,0.4402984976768493,0.6666666865348816,0.800000011920929,0.4655172526836395,0.3000000119209289,4,3,DET Stadium,0,False,,
2016_05_CHI_IND,2016,5,IND,CHI,2016-10-09T00:00:00,29.0,23.0,6.0,52.0,1,1,5,0,0.0504272021353244,0.1194597706198692,-0.1607036143541336,-0.014955660328269,0.0767153855413198,0.4501347839832306,0.4188311696052551,1.1111111640930176,0.8936169743537903,0.5074626803398132,0.3125,4,4,IND Stadium,1,False,,
2016_05_TEN_MIA,2016,5,MIA,TEN,2016-10-09T00:00:00,17.0,30.0,-13.0,47.0,0,1,5,0,-0.1019218042492866,-0.0241617728024721,-0.1073701605200767,-0.031860165297985,-0.0022500362247228,0.4135593175888061,0.4320241808891296,1.034482717514038,0.800000011920929,0.2653061151504516,0.4137931168079376,4,4,MIA Stadium,1,False,,
2016_05_HOU_MIN,2016,5,MIN,HOU,2016-10-09T00:00:00,31.0,13.0,18.0,44.0,1,1,5,0,-0.0516121052205562,-0.1916001737117767,-0.1552346795797348,-0.1439092457294464,0.1513135023415088,0.3667711615562439,0.4207492768764496,0.6521739363670349,0.4500000178813934,0.3770491778850555,0.421875,4,4,MIN Stadium,0,False,,
2016_05_NYJ_PIT,2016,5,PIT,NYJ,2016-10-09T00:00:00,31.0,13.0,18.0,44.0,1,1,5,0,0.0862002819776535,-0.0096845980733633,-0.0353974252939224,0.056198414415121,0.1874807197600603,0.4495412707328796,0.4302325546741485,1.2857142686843872,0.6086956262588501,0.4833333194255829,0.5245901346206665,4,4,PIT Stadium,1,False,,
2016_05_ATL_DEN,2016,5,DEN,ATL,2016-10-09T00:00:00,16.0,23.0,-7.0,39.0,0,1,5,0,0.0613035559654235,-0.09334696829319,0.2116125077009201,0.0895136818289756,0.0325516983866691,0.4682779312133789,0.5106382966041565,0.6268656253814697,0.7764705419540405,0.4629629552364349,0.4600000083446502,4,4,DEN Stadium,1,False,,
2016_05_CIN_DAL,2016,5,DAL,CIN,2016-10-09T00:00:00,28.0,14.0,14.0,42.0,1,1,5,0,0.0887085124850273,0.0050499993376433,-0.0094647146761417,0.001942970091477,0.0950661979150027,0.483146071434021,0.4040697813034057,1.118644118309021,0.4137930870056152,0.517241358757019,0.2881355881690979,4,4,DAL Stadium,0,False,,
2016_05_BUF_LA,2016,5,LA,BUF,2016-10-09T00:00:00,19.0,30.0,-11.0,49.0,0,1,5,0,-0.1179855018854141,-0.0677715018391609,-0.0302126202732324,-0.0860507413744926,-0.1060521211475133,0.3525640964508056,0.4050633013248443,0.5625,0.9090909361839294,0.355932205915451,0.3207547068595886,4,4,LA Stadium,1,False,,
2016_05_SD_OAK,2016,5,OAK,SD,2016-10-09T00:00:00,34.0,31.0,3.0,65.0,1,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,OAK Stadium,1,False,,
2016_05_NYG_GB,2016,5,GB,NYG,2016-10-09T00:00:00,23.0,16.0,7.0,39.0,1,1,5,0,0.0704210102558136,0.0400268174707889,-0.054670687764883,0.0076754898764193,0.0927403704263269,0.4267782568931579,0.4224924147129059,1.021276593208313,0.6923076510429382,0.4418604671955108,0.4081632792949676,3,4,GB Stadium,1,False,,
2016_05_TB_CAR,2016,5,CAR,TB,2016-10-10T00:00:00,14.0,17.0,-3.0,31.0,0,1,5,1,-0.0402583666145801,-0.0103983776643872,-0.1298374086618423,0.0293921139091253,0.1293695336207747,0.4210526347160339,0.3856382966041565,1.125,1.0666667222976685,0.4507042169570923,0.4117647111415863,4,4,CAR Stadium,1,False,,
2016_06_DEN_SD,2016,6,SD,DEN,2016-10-13T00:00:00,21.0,13.0,8.0,34.0,1,1,6,1,0.0,0.0,0.037268366664648,-0.0598718933761119,0.0,0.0,0.4523809552192688,0.0,0.6233766674995422,0.0,0.4084506928920746,0,5,SD Stadium,1,False,,
2016_06_SF_BUF,2016,6,BUF,SF,2016-10-16T00:00:00,45.0,16.0,29.0,61.0,1,1,6,0,-0.0202557351440191,-0.0952606275677681,-0.0979715213179588,-0.018420809879899,0.1545556038618087,0.4056122303009033,0.3938679099082947,0.9795917868614196,0.9295774698257446,0.3230769336223602,0.3717948794364929,5,5,BUF Stadium,1,False,,
2016_06_JAX_CHI,2016,6,CHI,JAX,2016-10-16T00:00:00,16.0,17.0,-1.0,33.0,0,1,6,0,-0.1085291132330894,0.0129648996517062,-0.0163608826696872,0.0671117752790451,-0.0380213549360632,0.4263959527015686,0.4373177886009216,0.761904776096344,1.0,0.2881355881690979,0.2807017564773559,5,4,CHI Stadium,1,False,,
2016_06_LA_DET,2016,6,DET,LA,2016-10-16T00:00:00,31.0,28.0,3.0,59.0,1,1,6,0,0.0700348913669586,0.0941821709275245,-0.1213477626442909,-0.0529522746801376,0.0442482084035873,0.4637681245803833,0.377215176820755,0.7741935849189758,0.4615384340286255,0.4492753744125366,0.3472222089767456,5,5,DET Stadium,0,False,,
2016_06_PIT_MIA,2016,6,MIA,PIT,2016-10-16T00:00:00,30.0,15.0,15.0,45.0,1,1,6,0,-0.1182709038257598,-0.0089788120239973,0.0963608175516128,-0.019618447870016,-0.2252713572233915,0.4044943749904632,0.4628297388553619,0.8780487775802612,1.263157844543457,0.2833333313465118,0.4857142865657806,5,5,MIA Stadium,1,False,,
2016_06_CIN_NE,2016,6,NE,CIN,2016-10-16T00:00:00,35.0,17.0,18.0,52.0,1,1,6,0,0.031236158683896,-0.0817567780613899,-0.0061081238090991,0.0400342755019664,0.1591353360563516,0.410256415605545,0.4219114184379577,0.8571428656578064,0.5714285969734192,0.4337349534034729,0.3194444477558136,5,5,NE Stadium,1,False,,
2016_06_CAR_NO,2016,6,NO,CAR,2016-10-16T00:00:00,41.0,38.0,3.0,79.0,1,1,6,1,0.0264756046235561,0.0962938964366912,-0.0433276817202568,-0.0046394574455916,-0.03113006753847,0.4628099203109741,0.4333333373069763,1.3636363744735718,1.100000023841858,0.4310344755649566,0.4177215099334717,4,5,NO Stadium,0,False,,
2016_06_BAL_NYG,2016,6,NYG,BAL,2016-10-16T00:00:00,27.0,23.0,4.0,50.0,1,1,6,0,-0.0626190230250358,0.0014821686781942,-0.0898835435509681,-0.1154504269361496,-0.0896680750884115,0.4243176281452179,0.4048672616481781,0.7118644118309021,0.75,0.3870967626571655,0.3571428656578064,5,5,NYG Stadium,1,False,,
2016_06_CLE_TEN,2016,6,TEN,CLE,2016-10-16T00:00:00,28.0,26.0,2.0,54.0,1,1,6,0,-0.0723074749112129,-0.0573501549661159,-0.0923349037766456,0.058488879352808,0.1358664631843567,0.4394299387931824,0.3710843324661255,1.0,0.9333333373069764,0.4142857193946838,0.4027777910232544,5,5,TEN Stadium,1,False,,
2016_06_PHI_WAS,2016,6,WAS,PHI,2016-10-16T00:00:00,27.0,20.0,7.0,47.0,1,1,6,1,0.0420826487243175,0.055910624563694,0.0519028939306736,-0.1990847885608673,-0.2648156583309173,0.4902912676334381,0.4447674453258514,0.5185185074806213,0.8333333134651184,0.3666666746139526,0.3174603283405304,5,4,WAS Stadium,1,False,,
2016_06_KC_OAK,2016,6,OAK,KC,2016-10-16T00:00:00,10.0,26.0,-16.0,36.0,0,1,6,1,0.0,0.0,-0.0896700769662857,-0.0545575208961963,0.0,0.0,0.4149855971336365,0.0,0.7777777910232544,0.0,0.3333333432674408,0,4,OAK Stadium,1,False,,
2016_06_DAL_GB,2016,6,GB,DAL,2016-10-16T00:00:00,16.0,30.0,-14.0,46.0,0,1,6,0,0.0440283715724945,0.0085120145231485,0.1100097596645355,0.0055787819437682,-0.0689146206714212,0.4149253666400909,0.4905660450458526,0.915254294872284,1.1506849527359009,0.4307692348957062,0.5223880410194397,4,5,GB Stadium,1,False,,
2016_06_ATL_SEA,2016,6,SEA,ATL,2016-10-16T00:00:00,26.0,24.0,2.0,50.0,1,1,6,0,-0.0023626417387276,-0.1008065715432167,0.1866357177495956,0.062110461294651,-0.0260813266504555,0.4239766001701355,0.5,0.6315789222717285,0.7200000286102295,0.4137931168079376,0.40625,4,5,SEA Stadium,1,False,,
2016_06_IND_HOU,2016,6,HOU,IND,2016-10-16T00:00:00,26.0,23.0,3.0,49.0,1,1,6,1,-0.1734704226255417,-0.1137579381465911,0.0636563003063201,0.1111170947551727,-0.0122516900300979,0.4131455421447754,0.4502164423465729,0.4897958934307098,1.0,0.3636363744735718,0.4634146392345428,5,5,HOU Stadium,0,False,,
2016_06_NYJ_ARI,2016,6,ARI,NYJ,2016-10-17T00:00:00,28.0,3.0,25.0,31.0,1,1,6,0,-0.0557841360569,-0.1111638620495796,-0.0408980622887611,0.0738501027226448,0.1701278910040855,0.4228187799453735,0.4306220114231109,0.7764705419540405,0.6486486792564392,0.4025973975658417,0.4722222089767456,5,5,ARI Stadium,0,False,,
2016_07_CHI_GB,2016,7,GB,CHI,2016-10-20T00:00:00,26.0,10.0,16.0,36.0,1,1,7,1,0.0147255035117268,0.0314189530909061,-0.0888288617134094,0.0130834430456161,0.0852188551798462,0.4190476238727569,0.4207316935062408,0.8571428060531616,0.701298713684082,0.4444444477558136,0.3076923191547394,5,6,GB Stadium,1,False,,
2016_07_NYG_LA,2016,7,LA,NYG,2016-10-23T00:00:00,10.0,17.0,-7.0,27.0,0,1,7,0,-0.065708965063095,-0.012841890566051,-0.0398573949933052,0.0104477116838097,-0.0025619678199291,0.4021276533603668,0.4247422814369201,0.6760563850402832,0.5915493369102478,0.3734939694404602,0.3684210479259491,6,6,LA Stadium,1,False,,
2016_07_CLE_CIN,2016,7,CIN,CLE,2016-10-23T00:00:00,31.0,17.0,14.0,48.0,1,1,7,1,0.0006045285845175,0.0737905725836753,-0.0631380453705787,0.062930554151535,0.0528825555229559,0.4174757301807403,0.3730158805847168,0.607594907283783,1.034482717514038,0.3411764800548553,0.3595505654811859,6,6,CIN Stadium,1,False,,
2016_07_WAS_DET,2016,7,DET,WAS,2016-10-23T00:00:00,20.0,17.0,3.0,37.0,1,1,7,0,0.0940713584423065,0.1152931228280067,0.0463217310607433,0.049403578042984,-0.0181399174034595,0.4654471576213836,0.488095223903656,0.8684210181236267,0.594059407711029,0.4588235318660736,0.4133333265781402,6,6,DET Stadium,0,False,,
2016_07_OAK_JAX,2016,7,JAX,OAK,2016-10-23T00:00:00,16.0,33.0,-17.0,49.0,0,1,7,0,-0.0109553085640072,0.0505106896162033,0.0,0.0,0.0,0.4425837397575378,0.0,0.8571428656578064,0.0,0.2857142984867096,0.0,5,0,JAX Stadium,1,False,,
2016_07_NO_KC,2016,7,KC,NO,2016-10-23T00:00:00,27.0,21.0,6.0,48.0,1,1,7,0,-0.0525459423661232,-0.0795851200819015,0.0454110093414783,0.101700484752655,0.083328653126955,0.4268867969512939,0.458695650100708,0.8108108043670654,1.301204800605774,0.3614457845687866,0.4473684132099151,5,5,KC Stadium,1,False,,
2016_07_BUF_MIA,2016,7,MIA,BUF,2016-10-23T00:00:00,28.0,25.0,3.0,53.0,1,1,7,1,-0.0756358504295349,-0.022016767412424,0.017131570726633,-0.1062826514244079,-0.1770333051681518,0.4208144843578338,0.4253578782081604,0.695652186870575,1.1076923608779907,0.3243243098258972,0.375,6,6,MIA Stadium,1,False,,
2016_07_BAL_NYJ,2016,7,NYJ,BAL,2016-10-23T00:00:00,24.0,16.0,8.0,40.0,1,1,7,0,-0.0655155926942825,0.0846163555979728,-0.0635135918855667,-0.0828835591673851,-0.1695019155740738,0.4146341383457184,0.4050179123878479,0.6233766674995422,0.6857142448425293,0.4302325546741485,0.3457943797111511,6,6,NYJ Stadium,1,False,,
2016_07_MIN_PHI,2016,7,PHI,MIN,2016-10-23T00:00:00,21.0,10.0,11.0,31.0,1,1,7,0,0.044802289456129,-0.1345651596784591,-0.0419742614030838,-0.203228548169136,0.0181131623685359,0.4340527653694153,0.3795620501041412,0.7951807379722595,0.6774193644523621,0.3164556920528412,0.3896103799343109,5,5,PHI Stadium,1,False,,
2016_07_IND_TEN,2016,7,TEN,IND,2016-10-23T00:00:00,26.0,34.0,-8.0,60.0,0,1,7,1,-0.0469778962433338,-0.0334293916821479,0.0560623221099376,0.0943697094917297,0.0247588828206062,0.44200000166893,0.4532374143600464,1.0540540218353271,0.8571428656578064,0.4285714328289032,0.4489795863628387,6,6,TEN Stadium,1,False,,
2016_07_SD_ATL,2016,7,ATL,SD,2016-10-23T00:00:00,30.0,33.0,-3.0,63.0,0,1,7,0,0.1589208990335464,0.0553269311785697,0.0,0.0,0.0,0.4868154227733612,0.0,0.7155963778495789,0.0,0.3866666555404663,0.0,6,0,ATL Stadium,0,False,,
2016_07_TB_SF,2016,7,SF,TB,2016-10-23T00:00:00,17.0,34.0,-17.0,51.0,0,1,7,0,-0.1087188348174095,0.0146164298057556,-0.1017894372344017,0.014205896295607,-0.0073399310931563,0.3897637724876404,0.3927038609981537,0.8461538553237915,0.7868852019309998,0.3478260934352875,0.395348846912384,6,5,SF Stadium,1,False,,
2016_07_NE_PIT,2016,7,PIT,NE,2016-10-23T00:00:00,16.0,27.0,-11.0,43.0,0,1,7,0,0.0667039453983306,0.0007363546174019,0.0639214664697647,-0.0616299100220203,-0.0595837857108563,0.4506172835826874,0.4204322099685669,1.2000000476837158,0.9629629850387572,0.4691357910633087,0.4375,6,6,PIT Stadium,1,False,,
2016_07_SEA_ARI,2016,7,ARI,SEA,2016-10-23T00:00:00,6.0,6.0,0.0,12.0,0,1,7,1,-0.0243741031736135,-0.1246378347277641,0.001687824493274,-0.0747342109680175,0.0238416960928589,0.4357541799545288,0.4389671385288238,0.8316831588745117,0.7714285254478455,0.4333333373069763,0.4027777910232544,6,5,ARI Stadium,0,False,,
2016_07_HOU_DEN,2016,7,DEN,HOU,2016-10-24T00:00:00,27.0,9.0,18.0,36.0,1,1,7,0,0.0015437481924891,-0.0649023354053497,-0.1418891251087188,-0.0891924798488617,0.119142728857696,0.4392156898975372,0.4171539843082428,0.6206896305084229,0.5454545617103577,0.3977272808551788,0.375,6,6,DEN Stadium,1,False,,
2016_08_JAX_TEN,2016,8,TEN,JAX,2016-10-27T00:00:00,36.0,22.0,14.0,58.0,1,1,8,1,-0.0334377139806747,0.0003238298522774,-0.0204469803720712,0.0710714608430862,0.0577568973822053,0.4502529501914978,0.4336633682250976,1.129411697387695,0.7714285254478455,0.4545454680919647,0.2857142984867096,7,6,TEN Stadium,1,False,,
2016_08_WAS_CIN,2016,8,CIN,WAS,2016-10-30T00:00:00,27.0,27.0,0.0,54.0,0,1,8,0,0.0304139275103807,0.0724701732397079,0.041746437549591,0.0506922230124473,-0.0331104602664709,0.426146000623703,0.4881356060504913,0.6352940797805786,0.6666666865348816,0.3578947484493255,0.4444444477558136,7,7,CIN Stadium,1,False,,
2016_08_NE_BUF,2016,8,BUF,NE,2016-10-30T00:00:00,25.0,41.0,-16.0,66.0,0,1,8,1,0.0220597963780164,-0.079788863658905,0.0686889588832855,-0.0636936128139495,-0.0305339116603136,0.4215167462825775,0.4243986308574676,1.063291072845459,1.0666667222976685,0.378947377204895,0.4537037014961242,7,7,BUF Stadium,1,False,,
2016_08_ARI_CAR,2016,8,CAR,ARI,2016-10-30T00:00:00,30.0,20.0,10.0,50.0,1,1,8,0,-0.013120493851602,0.0188174434006214,-0.0559316277503967,-0.1435784548521042,-0.1195847643539309,0.4420289993286133,0.4263803660869598,1.185185194015503,0.7850466966629028,0.4000000059604645,0.4347825944423675,6,7,CAR Stadium,1,False,,
2016_08_NYJ_CLE,2016,8,CLE,NYJ,2016-10-30T00:00:00,28.0,31.0,-3.0,59.0,0,1,8,0,-0.0450251661241054,0.0845425873994827,-0.0755647644400596,0.0413390286266803,-0.0126639604568481,0.3798977732658386,0.4127806425094604,0.95652174949646,0.6521739363670349,0.3653846085071563,0.4174757301807403,7,7,CLE Stadium,1,False,,
2016_08_DET_HOU,2016,8,HOU,DET,2016-10-30T00:00:00,20.0,13.0,7.0,33.0,1,1,8,0,-0.1516258269548416,-0.076477013528347,0.0900951772928237,0.0998531207442283,-0.06539086997509,0.4140233695507049,0.4623655974864959,0.5070422887802124,0.8666666746139526,0.3773584961891174,0.4468085169792175,7,7,HOU Stadium,0,False,,
2016_08_KC_IND,2016,8,IND,KC,2016-10-30T00:00:00,14.0,30.0,-16.0,44.0,0,1,8,0,0.0738656222820282,0.0858995169401168,-0.0239799842238426,-0.0529061444103717,-0.0409600548446178,0.4658385217189789,0.4340770840644836,0.807692289352417,0.7792208194732666,0.4454545378684997,0.3510638177394867,7,6,IND Stadium,0,False,,
2016_08_SEA_NO,2016,8,NO,SEA,2016-10-30T00:00:00,25.0,20.0,5.0,45.0,1,1,8,0,0.0482807829976081,0.108328640460968,-0.0402776561677455,-0.1039518043398857,-0.1237220056354999,0.4675090312957763,0.4277227818965912,1.2989691495895386,0.7297297716140747,0.4623655974864959,0.3678160905838012,6,6,NO Stadium,0,False,,
2016_08_OAK_TB,2016,8,TB,OAK,2016-10-30T00:00:00,24.0,30.0,-6.0,54.0,0,1,8,0,-0.0609806068241596,-0.0057266745716333,0.0,0.0,0.0,0.409335732460022,0.0,0.8250000476837158,0.0,0.4000000059604645,0.0,6,0,TB Stadium,1,False,,
2016_08_SD_DEN,2016,8,DEN,SD,2016-10-30T00:00:00,27.0,19.0,8.0,46.0,1,1,8,1,0.0017587464535608,-0.0856230482459068,0.0,0.0,0.0,0.4365482330322265,0.0,0.6728971600532532,0.0,0.3762376308441162,0.0,7,0,DEN Stadium,1,False,,
2016_08_GB_ATL,2016,8,ATL,GB,2016-10-30T00:00:00,33.0,32.0,1.0,65.0,1,1,8,0,0.1293442100286483,0.0531078167259693,0.0255988780409097,0.0081005040556192,0.0587380193173885,0.4775862097740173,0.4255725145339966,0.6774193644523621,0.7428571581840515,0.4022988379001617,0.4646464586257934,7,6,ATL Stadium,0,False,,
2016_08_PHI_DAL,2016,8,DAL,PHI,2016-10-30T00:00:00,29.0,23.0,6.0,52.0,1,1,8,1,0.1124216392636299,-0.0134506644681096,0.0181858856230974,-0.1535630375146865,-0.0458766194060444,0.49701789021492,0.4346938729286194,1.120879054069519,0.7422680854797363,0.4875000119209289,0.3260869681835174,6,6,DAL Stadium,0,False,,
2016_08_MIN_CHI,2016,8,CHI,MIN,2016-10-31T00:00:00,20.0,10.0,10.0,30.0,1,1,8,1,-0.0943888872861862,0.0226880460977554,-0.0763159468770027,-0.192977100610733,-0.2337380871176719,0.4111310541629791,0.3792415261268616,0.692307710647583,0.6486486792564392,0.2921348214149475,0.40625,7,6,CHI Stadium,1,False,,
2016_09_ATL_TB,2016,9,TB,ATL,2016-11-03T00:00:00,28.0,43.0,-15.0,71.0,0,1,9,1,-0.0499387122690677,0.0139485169202089,0.1361101865768432,0.0674639865756034,-0.1325334291905164,0.4093023240566253,0.4839694797992706,0.9230769276618958,0.7338129878044128,0.3983050882816314,0.4123711287975311,7,8,TB Stadium,1,False,,
2016_09_PIT_BAL,2016,9,BAL,PIT,2016-11-06T00:00:00,21.0,14.0,7.0,35.0,1,1,9,1,-0.0839144587516784,-0.0905892178416252,0.0439949668943882,0.0134291239082813,-0.0238910838961601,0.3958990573883056,0.4455958604812622,0.6760563850402832,1.0985915660858154,0.3305785059928894,0.4387755095958709,7,7,BAL Stadium,1,False,,
2016_09_DAL_CLE,2016,9,CLE,DAL,2016-11-06T00:00:00,10.0,35.0,-25.0,45.0,0,1,9,0,-0.0318119302392005,0.0921043083071708,0.0994233861565589,-0.0131817646324634,-0.2365213893353939,0.3822222352027893,0.4808013439178467,0.9438202381134032,1.0654205083847046,0.3884297609329223,0.4526315927505493,8,7,CLE Stadium,1,False,,
2016_09_JAX_KC,2016,9,KC,JAX,2016-11-06T00:00:00,19.0,14.0,5.0,33.0,1,1,9,0,-0.0078897019848227,-0.0710086300969123,-0.0089837061241269,0.0939213931560516,0.1660240273922681,0.4317406117916107,0.436026930809021,0.7422680854797363,0.8571428656578064,0.3716814219951629,0.3092783391475677,7,7,KC Stadium,1,False,,
