team,season,week,off_epa_play,off_success_rate,off_yards_play,off_explosive_rate,off_pass_rate,def_epa_play,def_success_rate,def_yards_play,def_explosive_allowed,redzone_td_pct,third_down_pct,games_played,plays_run
NYJ,2022,1,-0.1953902244567871,0.3636363744735718,3.8775510787963867,0.020202020202020204,0.6262626262626263,0.016642753034830093,0.41428571939468384,3.9710144996643066,0.02857142857142857,0.4285714328289032,0.29411765933036804,1,99
NYJ,2022,2,-0.01306875143200159,0.40526315569877625,4.181818008422852,0.02631578947368421,0.5736842105263158,0.11250804364681244,0.45394736528396606,4.4966888427734375,0.039473684210526314,0.800000011920929,0.39393940567970276,2,190
NYJ,2022,3,-0.08426512777805328,0.39361703395843506,3.9928057193756104,0.028368794326241134,0.5851063829787234,0.07215328514575958,0.4406779706478119,4.3119659423828125,0.038135593220338986,0.6857142448425293,0.38461539149284363,3,282
NYJ,2022,4,-0.060027919709682465,0.39402174949645996,4.016529083251953,0.035326086956521736,0.5516304347826086,0.04136296361684799,0.43492063879966736,4.185897350311279,0.04126984126984127,0.792452871799469,0.3913043439388275,4,368
NYJ,2022,5,-0.02214716374874115,0.4112359583377838,4.0546698570251465,0.035955056179775284,0.5078651685393258,0.00669039087370038,0.4385964870452881,4.053164482116699,0.040100250626566414,1.0140845775604248,0.4000000059604645,5,445
NYJ,2022,6,-0.028565092012286186,0.4127906858921051,4.043221950531006,0.03875968992248062,0.47674418604651164,-0.051904357969760895,0.43673470616340637,3.8742268085479736,0.036734693877551024,0.8666666746139526,0.3586956560611725,6,516
NYJ,2022,7,-0.034427206963300705,0.40504202246665955,3.9556314945220947,0.03865546218487395,0.46218487394957986,-0.06958998739719391,0.4185248613357544,3.8114187717437744,0.032590051457975985,0.8297871947288513,0.34259259700775146,7,595
NYJ,2022,8,-0.052496928721666336,0.3973214328289032,4.092284202575684,0.043154761904761904,0.4732142857142857,-0.06707077473402023,0.41777777671813965,3.7179105281829834,0.03259259259259259,0.8490566611289978,0.3442623019218445,8,672
NYJ,2022,9,-0.04467165842652321,0.41420912742614746,4.102040767669678,0.04155495978552279,0.4624664879356568,-0.06002859026193619,0.42266666889190674,3.779273271560669,0.032,0.8292682766914368,0.3481481373310089,9,746
NYJ,2022,10,-0.04467165842652321,0.41420912742614746,4.102040767669678,0.04155495978552279,0.4624664879356568,-0.06002859026193619,0.42266666889190674,3.779273271560669,0.032,0.8292682766914368,0.3481481373310089,9,746
NYJ,2022,11,-0.07201731204986572,0.40391677618026733,3.8781094551086426,0.03916768665850673,0.4541003671970624,-0.07733117043972015,0.41837969422340393,3.7865853309631348,0.03506650544135429,0.8225806951522827,0.34437087178230286,10,817
NYJ,2022,12,-0.04971117526292801,0.4125560522079468,4.082004547119141,0.04147982062780269,0.4495515695067265,-0.07739129662513733,0.41156840324401855,3.8168540000915527,0.03670745272525028,0.8181818127632141,0.3619631826877594,11,892
NYJ,2022,13,-0.0459003746509552,0.41229838132858276,4.161554336547852,0.04334677419354839,0.4637096774193548,-0.06987064331769943,0.40991902351379395,3.7707266807556152,0.03643724696356275,0.7080745100975037,0.3463687002658844,12,992
NYJ,2022,14,-0.057326167821884155,0.40997231006622314,4.096351623535156,0.04155124653739612,0.47183748845798706,-0.07127034664154053,0.4076851010322571,3.715369939804077,0.03561387066541706,0.7100591659545898,0.3571428656578064,13,1083
NYJ,2022,15,-0.06193932145833969,0.4067067801952362,4.108014106750488,0.04471195184866724,0.472914875322442,-0.0684065967798233,0.4064403772354126,3.769841194152832,0.033942558746736295,0.7118644118309021,0.3649289011955261,14,1163
NYJ,2022,16,-0.07351084798574448,0.40161290764808655,4.038398742675781,0.043548387096774194,0.47258064516129034,-0.06137823313474655,0.406326025724411,3.8126540184020996,0.034874290348742905,0.6847826242446899,0.3526785671710968,15,1240
NYJ,2022,17,-0.08690857887268066,0.39833712577819824,3.9954092502593994,0.04308390022675737,0.48072562358276644,-0.06149410828948021,0.4062027335166931,3.8236196041107178,0.03479576399394856,0.6702127456665039,0.350210964679718,16,1323
