team,season,week,off_epa_play,off_success_rate,off_yards_play,off_explosive_rate,off_pass_rate,def_epa_play,def_success_rate,def_yards_play,def_explosive_allowed,redzone_td_pct,third_down_pct,games_played,plays_run
ATL,2018,1,-0.10344810783863068,0.3563218414783478,3.5176470279693604,0.05747126436781609,0.5402298850574713,-0.05485464632511139,0.4318181872367859,2.689655065536499,0.011363636363636364,0.30000001192092896,0.29411765933036804,1,87
ATL,2018,2,0.03371047228574753,0.45121949911117554,4.602484703063965,0.07317073170731707,0.4573170731707317,0.024566378444433212,0.4514285624027252,3.9127907752990723,0.03428571428571429,0.8571428060531616,0.4137931168079376,2,164
ATL,2018,3,0.0701625794172287,0.4621514081954956,4.663967609405518,0.055776892430278883,0.4581673306772908,0.09170299023389816,0.4637681245803833,4.4375,0.04710144927536232,1.038461446762085,0.4146341383457184,3,251
ATL,2018,4,0.09432948380708694,0.4647058844566345,4.931137561798096,0.05588235294117647,0.4647058823529412,0.11377366632223129,0.47671231627464294,4.470914363861084,0.043835616438356165,0.9729729890823364,0.5,4,340
ATL,2018,5,0.05201765522360802,0.44186046719551086,4.670616149902344,0.053488372093023255,0.48604651162790696,0.13068418204784393,0.4795454442501068,4.575687885284424,0.045454545454545456,0.9873417615890503,0.4794520437717438,5,430
ATL,2018,6,0.07499056309461594,0.447674423456192,4.71005916595459,0.05232558139534884,0.48643410852713176,0.13433662056922913,0.4779270589351654,4.854650974273682,0.04798464491362764,1.04347825050354,0.5057471394538879,6,516
ATL,2018,7,0.08335588872432709,0.4457429051399231,4.772495746612549,0.05342237061769616,0.48914858096828046,0.1290886253118515,0.4674457311630249,4.957841396331787,0.05008347245409015,1.021276593208313,0.5098039507865906,7,599
ATL,2018,8,0.08335588872432709,0.4457429051399231,4.772495746612549,0.05342237061769616,0.48914858096828046,0.1290886253118515,0.4674457311630249,4.957841396331787,0.05008347245409015,1.021276593208313,0.5098039507865906,7,599
ATL,2018,9,0.11497268825769424,0.458149790763855,4.921013355255127,0.05726872246696035,0.4889867841409692,0.11201120913028717,0.46277371048927307,4.8833088874816895,0.049635036496350364,1.0093457698822021,0.5384615659713745,8,681
ATL,2018,10,0.10317979007959366,0.4577373266220093,4.866578578948975,0.055916775032509754,0.5032509752925878,0.11987365782260895,0.46879151463508606,5.010738372802734,0.05046480743691899,0.9448819160461426,0.5151515007019043,9,769
ATL,2018,11,0.09645120799541473,0.45942720770835876,4.894545555114746,0.05489260143198091,0.5059665871121718,0.11592215299606323,0.46578630805015564,4.922329902648926,0.04801920768307323,0.9090909361839294,0.5138888955116272,10,838
ATL,2018,12,0.07691486179828644,0.45266595482826233,4.860927104949951,0.055495103373231776,0.5190424374319913,0.11327799409627914,0.46629834175109863,4.885906219482422,0.04751381215469613,0.8918918967247009,0.49685534834861755,11,919
ATL,2018,13,0.054608311504125595,0.4469160735607147,4.656057357788086,0.05156723963599596,0.5136501516683518,0.09992478042840958,0.46653345227241516,4.781818389892578,0.04495504495504495,0.9078947305679321,0.48235294222831726,12,989
ATL,2018,14,0.04495781287550926,0.45218199491500854,4.59849214553833,0.04828226555246054,0.5125348189415042,0.10191129148006439,0.46869245171546936,4.687150955200195,0.04604051565377532,0.9629629850387573,0.46195653080940247,13,1077
ATL,2018,15,0.04771600663661957,0.4518072307109833,4.645104885101318,0.04991394148020654,0.5086058519793459,0.07530266046524048,0.4591836631298065,4.54600191116333,0.04421768707482993,0.9230769276618958,0.4545454680919647,14,1162
